original_clause	status	remaining_clauses	seconds
1373	RETAIN_CAP	2329	0.007457
1374	RETAIN_CAP	2329	0.008873
1375	RETAIN_CAP	2329	0.008522
1376	RETAIN_CAP	2329	0.007366
1377	RETAIN_CAP	2329	0.007677
1378	RETAIN_CAP	2329	0.009303
1379	RETAIN_CAP	2329	0.007751
1380	RETAIN_CAP	2329	0.007311
1381	RETAIN_CAP	2329	0.007440
1382	RETAIN_CAP	2329	0.007309
1383	RETAIN_CAP	2329	0.009060
1384	RETAIN_CAP	2329	0.007540
1385	RETAIN_CAP	2329	0.007532
1386	RETAIN_CAP	2329	0.007480
1387	RETAIN_CAP	2329	0.007605
1388	RETAIN_CAP	2329	0.007585
1389	RETAIN_CAP	2329	0.007524
1390	RETAIN_CAP	2329	0.007499
1391	RETAIN_CAP	2329	0.007580
1392	RETAIN_CAP	2329	0.007646
1393	RETAIN_CAP	2329	0.007540
1394	RETAIN_CAP	2329	0.007952
1395	RETAIN_CAP	2329	0.007688
1396	RETAIN_CAP	2329	0.008392
1397	RETAIN_CAP	2329	0.007903
1398	RETAIN_CAP	2329	0.007904
1399	RETAIN_CAP	2329	0.007835
1400	RETAIN_CAP	2329	0.007881
1401	RETAIN_CAP	2329	0.007921
1402	RETAIN_CAP	2329	0.008049
1403	RETAIN_CAP	2329	0.007814
1404	RETAIN_CAP	2329	0.009649
1405	RETAIN_CAP	2329	0.007914
1406	RETAIN_CAP	2329	0.007605
1407	RETAIN_CAP	2329	0.007859
1408	RETAIN_CAP	2329	0.007615
1409	RETAIN_CAP	2329	0.007515
1410	RETAIN_CAP	2329	0.007625
1411	RETAIN_CAP	2329	0.007517
1412	RETAIN_CAP	2329	0.007598
1413	RETAIN_CAP	2329	0.007620
1414	RETAIN_CAP	2329	0.007660
1415	RETAIN_CAP	2329	0.007673
1416	RETAIN_CAP	2329	0.007726
1417	RETAIN_CAP	2329	0.007666
1418	RETAIN_CAP	2329	0.007998
1419	RETAIN_CAP	2329	0.009394
1420	RETAIN_CAP	2329	0.007650
1421	RETAIN_CAP	2329	0.007454
1422	RETAIN_CAP	2329	0.007417
1423	RETAIN_CAP	2329	0.008018
1424	RETAIN_CAP	2329	0.007733
1425	RETAIN_CAP	2329	0.007795
1426	RETAIN_CAP	2329	0.007683
1427	RETAIN_CAP	2329	0.008203
1428	RETAIN_CAP	2329	0.008970
1429	RETAIN_CAP	2329	0.008646
1430	RETAIN_CAP	2329	0.009184
1431	RETAIN_CAP	2329	0.008932
1432	RETAIN_CAP	2329	0.009196
1433	RETAIN_CAP	2329	0.008843
1434	RETAIN_CAP	2329	0.008928
1435	RETAIN_CAP	2329	0.009501
1436	RETAIN_CAP	2329	0.009059
1437	RETAIN_CAP	2329	0.008901
1438	RETAIN_CAP	2329	0.008978
1439	RETAIN_CAP	2329	0.007828
1440	RETAIN_CAP	2329	0.007743
1441	RETAIN_CAP	2329	0.009117
1442	RETAIN_CAP	2329	0.008331
1443	RETAIN_CAP	2329	0.008399
1444	RETAIN_CAP	2329	0.007926
1445	RETAIN_CAP	2329	0.008029
1446	RETAIN_CAP	2329	0.009037
1447	RETAIN_CAP	2329	0.009043
1448	RETAIN_CAP	2329	0.008206
1449	RETAIN_CAP	2329	0.009244
1450	RETAIN_CAP	2329	0.009226
1451	RETAIN_CAP	2329	0.008503
1452	RETAIN_CAP	2329	0.008735
1453	RETAIN_CAP	2329	0.007893
1454	RETAIN_CAP	2329	0.007962
1455	RETAIN_CAP	2329	0.008086
1456	RETAIN_CAP	2329	0.008107
1457	RETAIN_CAP	2329	0.007846
1458	RETAIN_CAP	2329	0.007828
1459	RETAIN_CAP	2329	0.008659
1460	RETAIN_CAP	2329	0.008745
1461	RETAIN_CAP	2329	0.007907
1462	RETAIN_CAP	2329	0.007782
1463	RETAIN_CAP	2329	0.008723
1464	RETAIN_CAP	2329	0.007995
1465	RETAIN_CAP	2329	0.007760
1466	RETAIN_CAP	2329	0.007466
1467	RETAIN_CAP	2329	0.008133
1468	RETAIN_CAP	2329	0.008942
1469	RETAIN_CAP	2329	0.009052
1470	RETAIN_CAP	2329	0.008783
1471	RETAIN_CAP	2329	0.009119
1472	RETAIN_CAP	2329	0.008947
1473	RETAIN_CAP	2329	0.008980
1474	RETAIN_CAP	2329	0.008777
1475	RETAIN_CAP	2329	0.007610
1476	RETAIN_CAP	2329	0.007434
1477	RETAIN_CAP	2329	0.008963
1478	RETAIN_CAP	2329	0.008848
1479	RETAIN_CAP	2329	0.008440
1480	RETAIN_CAP	2329	0.007454
1481	RETAIN_CAP	2329	0.007464
1482	RETAIN_CAP	2329	0.009875
1483	RETAIN_CAP	2329	0.010642
1484	RETAIN_CAP	2329	0.008800
1485	RETAIN_CAP	2329	0.008992
1486	RETAIN_CAP	2329	0.009120
1487	RETAIN_CAP	2329	0.007834
1488	RETAIN_CAP	2329	0.008080
1489	RETAIN_CAP	2329	0.008451
1490	RETAIN_CAP	2329	0.008845
1491	RETAIN_CAP	2329	0.008753
1492	RETAIN_CAP	2329	0.008995
1493	RETAIN_CAP	2329	0.008742
1494	RETAIN_CAP	2329	0.008343
1495	RETAIN_CAP	2329	0.007406
1496	RETAIN_CAP	2329	0.007622
1497	RETAIN_CAP	2329	0.008576
1498	RETAIN_CAP	2329	0.008779
1499	RETAIN_CAP	2329	0.008444
1500	RETAIN_CAP	2329	0.008434
1501	RETAIN_CAP	2329	0.008297
1502	RETAIN_CAP	2329	0.011091
1503	RETAIN_CAP	2329	0.010143
1504	RETAIN_CAP	2329	0.010665
1505	RETAIN_CAP	2329	0.011710
1506	RETAIN_CAP	2329	0.011645
1507	RETAIN_CAP	2329	0.009998
1508	RETAIN_CAP	2329	0.011356
1509	RETAIN_CAP	2329	0.007675
1510	RETAIN_CAP	2329	0.007439
1511	RETAIN_CAP	2329	0.007526
1512	RETAIN_CAP	2329	0.007588
1513	RETAIN_CAP	2329	0.007565
1514	RETAIN_CAP	2329	0.007474
1515	RETAIN_CAP	2329	0.007539
1516	RETAIN_CAP	2329	0.008008
1517	RETAIN_CAP	2329	0.007808
1518	RETAIN_CAP	2329	0.007466
1519	RETAIN_CAP	2329	0.007553
1520	RETAIN_CAP	2329	0.007901
1521	RETAIN_CAP	2329	0.007583
1522	RETAIN_CAP	2329	0.007428
1523	RETAIN_CAP	2329	0.007581
1524	RETAIN_CAP	2329	0.008385
1525	RETAIN_CAP	2329	0.008520
1526	RETAIN_CAP	2329	0.008168
1527	RETAIN_CAP	2329	0.008084
1528	RETAIN_CAP	2329	0.007743
1529	RETAIN_CAP	2329	0.007483
1530	RETAIN_CAP	2329	0.007708
1531	RETAIN_CAP	2329	0.007569
1532	RETAIN_CAP	2329	0.007461
1533	RETAIN_CAP	2329	0.007367
1534	RETAIN_CAP	2329	0.007387
1535	RETAIN_CAP	2329	0.007375
1536	RETAIN_CAP	2329	0.007321
1537	RETAIN_CAP	2329	0.007427
1538	RETAIN_CAP	2329	0.007590
1539	RETAIN_CAP	2329	0.007540
1540	RETAIN_CAP	2329	0.007642
1541	RETAIN_CAP	2329	0.007595
1542	RETAIN_CAP	2329	0.007477
1543	RETAIN_CAP	2329	0.007532
1544	RETAIN_CAP	2329	0.007543
1545	RETAIN_CAP	2329	0.007569
1546	RETAIN_CAP	2329	0.007480
1547	RETAIN_CAP	2329	0.007812
1548	RETAIN_CAP	2329	0.008493
1549	RETAIN_CAP	2329	0.008018
1550	RETAIN_CAP	2329	0.007525
1551	RETAIN_CAP	2329	0.007493
1552	RETAIN_CAP	2329	0.007503
1553	RETAIN_CAP	2329	0.008003
1554	RETAIN_CAP	2329	0.007676
1555	RETAIN_CAP	2329	0.007519
1556	RETAIN_CAP	2329	0.007609
1557	RETAIN_CAP	2329	0.007687
1558	RETAIN_CAP	2329	0.007582
1559	RETAIN_CAP	2329	0.007692
1560	RETAIN_CAP	2329	0.007858
1561	RETAIN_CAP	2329	0.008106
1562	RETAIN_CAP	2329	0.007565
1563	RETAIN_CAP	2329	0.007836
1564	RETAIN_CAP	2329	0.007677
1565	RETAIN_CAP	2329	0.007502
1566	RETAIN_CAP	2329	0.007606
1567	RETAIN_CAP	2329	0.007794
1568	RETAIN_CAP	2329	0.007487
1569	RETAIN_CAP	2329	0.007676
1570	RETAIN_CAP	2329	0.008147
1571	RETAIN_CAP	2329	0.007975
1572	RETAIN_CAP	2329	0.007725
1573	RETAIN_CAP	2329	0.009043
1574	RETAIN_CAP	2329	0.009931
1575	RETAIN_CAP	2329	0.007926
1576	RETAIN_CAP	2329	0.007932
1577	RETAIN_CAP	2329	0.007646
1578	RETAIN_CAP	2329	0.007606
1579	RETAIN_CAP	2329	0.008282
1580	RETAIN_CAP	2329	0.007973
1581	RETAIN_CAP	2329	0.007923
1582	RETAIN_CAP	2329	0.008755
1583	RETAIN_CAP	2329	0.008162
1584	RETAIN_CAP	2329	0.007764
1585	RETAIN_CAP	2329	0.007481
1586	RETAIN_CAP	2329	0.008520
1587	RETAIN_CAP	2329	0.007370
1588	RETAIN_CAP	2329	0.007408
1589	RETAIN_CAP	2329	0.007658
1590	RETAIN_CAP	2329	0.007543
1591	RETAIN_CAP	2329	0.007343
1592	RETAIN_CAP	2329	0.007443
1593	RETAIN_CAP	2329	0.007499
1594	RETAIN_CAP	2329	0.007345
1595	RETAIN_CAP	2329	0.007616
1596	RETAIN_CAP	2329	0.007573
1597	RETAIN_CAP	2329	0.007464
1598	RETAIN_CAP	2329	0.007416
1599	RETAIN_CAP	2329	0.008082
1600	RETAIN_CAP	2329	0.007602
1601	RETAIN_CAP	2329	0.007354
1602	RETAIN_CAP	2329	0.008105
1603	RETAIN_CAP	2329	0.007456
1604	RETAIN_CAP	2329	0.007539
1605	RETAIN_CAP	2329	0.007760
1606	RETAIN_CAP	2329	0.008056
1607	RETAIN_CAP	2329	0.008020
1608	RETAIN_CAP	2329	0.007737
1609	RETAIN_CAP	2329	0.007928
1610	RETAIN_CAP	2329	0.007635
1611	RETAIN_CAP	2329	0.007940
1612	RETAIN_CAP	2329	0.007390
1613	RETAIN_CAP	2329	0.007600
1614	RETAIN_CAP	2329	0.007303
1615	RETAIN_CAP	2329	0.007601
1616	RETAIN_CAP	2329	0.007535
1617	RETAIN_CAP	2329	0.007416
1618	RETAIN_CAP	2329	0.007443
1619	RETAIN_CAP	2329	0.007569
1620	RETAIN_CAP	2329	0.007757
1621	RETAIN_CAP	2329	0.007873
1622	RETAIN_CAP	2329	0.007964
1623	RETAIN_CAP	2329	0.008448
1624	RETAIN_CAP	2329	0.007636
1625	RETAIN_CAP	2329	0.008086
1626	RETAIN_CAP	2329	0.007695
1627	RETAIN_CAP	2329	0.007685
1628	RETAIN_CAP	2329	0.007694
1629	RETAIN_CAP	2329	0.007870
1630	RETAIN_CAP	2329	0.007565
1631	RETAIN_CAP	2329	0.007712
1632	RETAIN_CAP	2329	0.007845
1633	RETAIN_CAP	2329	0.007542
1634	RETAIN_CAP	2329	0.007793
1635	RETAIN_CAP	2329	0.007626
1636	RETAIN_CAP	2329	0.007421
1637	RETAIN_CAP	2329	0.007351
1638	RETAIN_CAP	2329	0.007494
1639	RETAIN_CAP	2329	0.007306
1640	RETAIN_CAP	2329	0.007421
1641	RETAIN_CAP	2329	0.007461
1642	RETAIN_CAP	2329	0.007266
1643	RETAIN_CAP	2329	0.007339
1644	RETAIN_CAP	2329	0.007470
1645	RETAIN_CAP	2329	0.007594
1646	RETAIN_CAP	2329	0.007355
1647	RETAIN_CAP	2329	0.007454
1648	RETAIN_CAP	2329	0.007615
1649	RETAIN_CAP	2329	0.007669
1650	RETAIN_CAP	2329	0.007494
1651	RETAIN_CAP	2329	0.007575
1652	RETAIN_CAP	2329	0.007537
1653	RETAIN_CAP	2329	0.007876
1654	RETAIN_CAP	2329	0.007921
1655	RETAIN_CAP	2329	0.008639
1656	RETAIN_CAP	2329	0.009670
1657	RETAIN_CAP	2329	0.008769
1658	RETAIN_CAP	2329	0.008006
1659	RETAIN_CAP	2329	0.008057
1660	RETAIN_CAP	2329	0.008119
1661	RETAIN_CAP	2329	0.007771
1662	RETAIN_CAP	2329	0.008249
1663	RETAIN_CAP	2329	0.007705
1664	RETAIN_CAP	2329	0.007586
1665	RETAIN_CAP	2329	0.007509
1666	RETAIN_CAP	2329	0.007520
1667	RETAIN_CAP	2329	0.007404
1668	RETAIN_CAP	2329	0.007326
1669	RETAIN_CAP	2329	0.007409
1670	RETAIN_CAP	2329	0.007405
1671	RETAIN_CAP	2329	0.007559
1672	RETAIN_CAP	2329	0.007422
1673	RETAIN_CAP	2329	0.007434
1674	RETAIN_CAP	2329	0.007378
1675	RETAIN_CAP	2329	0.008813
1676	RETAIN_CAP	2329	0.007457
1677	RETAIN_CAP	2329	0.007397
1678	RETAIN_CAP	2329	0.007359
1679	RETAIN_CAP	2329	0.007436
1680	RETAIN_CAP	2329	0.007987
1681	RETAIN_CAP	2329	0.007430
1682	RETAIN_CAP	2329	0.007577
1683	RETAIN_CAP	2329	0.007680
1684	RETAIN_CAP	2329	0.007728
1685	RETAIN_CAP	2329	0.007829
1686	RETAIN_CAP	2329	0.007822
1687	RETAIN_CAP	2329	0.007641
1688	RETAIN_CAP	2329	0.007657
1689	RETAIN_CAP	2329	0.007899
1690	RETAIN_CAP	2329	0.008013
1691	RETAIN_CAP	2329	0.007655
1692	RETAIN_CAP	2329	0.007450
1693	RETAIN_CAP	2329	0.007517
1694	RETAIN_CAP	2329	0.007428
1695	RETAIN_CAP	2329	0.007702
1696	RETAIN_CAP	2329	0.007792
1697	RETAIN_CAP	2329	0.007588
1698	RETAIN_CAP	2329	0.008111
1699	RETAIN_CAP	2329	0.007467
1700	RETAIN_CAP	2329	0.007862
1701	RETAIN_CAP	2329	0.007716
1702	RETAIN_CAP	2329	0.008102
1703	RETAIN_CAP	2329	0.008231
1704	RETAIN_CAP	2329	0.007745
1705	RETAIN_CAP	2329	0.007647
1706	RETAIN_CAP	2329	0.008137
1707	RETAIN_CAP	2329	0.007931
1708	RETAIN_CAP	2329	0.007866
1709	RETAIN_CAP	2329	0.007795
1710	RETAIN_CAP	2329	0.007633
1711	RETAIN_CAP	2329	0.007305
1712	RETAIN_CAP	2329	0.007695
1713	RETAIN_CAP	2329	0.008073
1714	RETAIN_CAP	2329	0.007730
1715	RETAIN_CAP	2329	0.007665
1716	RETAIN_CAP	2329	0.007646
1717	RETAIN_CAP	2329	0.007498
1718	RETAIN_CAP	2329	0.007441
1719	RETAIN_CAP	2329	0.007621
1720	RETAIN_CAP	2329	0.007808
1721	RETAIN_CAP	2329	0.007477
1722	RETAIN_CAP	2329	0.008362
1723	RETAIN_CAP	2329	0.009002
1724	RETAIN_CAP	2329	0.008513
1725	RETAIN_CAP	2329	0.008884
1726	RETAIN_CAP	2329	0.009253
1727	RETAIN_CAP	2329	0.008450
1728	RETAIN_CAP	2329	0.008716
1729	RETAIN_CAP	2329	0.008409
1730	RETAIN_CAP	2329	0.008694
1731	RETAIN_CAP	2329	0.008651
1732	RETAIN_CAP	2329	0.008994
1733	RETAIN_CAP	2329	0.008061
1734	RETAIN_CAP	2329	0.007599
1735	RETAIN_CAP	2329	0.007549
1736	RETAIN_CAP	2329	0.007990
1737	RETAIN_CAP	2329	0.007513
1738	RETAIN_CAP	2329	0.008168
1739	RETAIN_CAP	2329	0.007580
1740	RETAIN_CAP	2329	0.007369
1741	RETAIN_CAP	2329	0.007441
1742	RETAIN_CAP	2329	0.007539
1743	RETAIN_CAP	2329	0.007343
1744	RETAIN_CAP	2329	0.007327
1745	RETAIN_CAP	2329	0.007414
1746	RETAIN_CAP	2329	0.007874
1747	RETAIN_CAP	2329	0.007864
1748	RETAIN_CAP	2329	0.008286
1749	RETAIN_CAP	2329	0.008133
1750	RETAIN_CAP	2329	0.007588
1751	RETAIN_CAP	2329	0.007410
1752	RETAIN_CAP	2329	0.007626
1753	RETAIN_CAP	2329	0.007612
1754	RETAIN_CAP	2329	0.008070
1755	RETAIN_CAP	2329	0.008290
1756	RETAIN_CAP	2329	0.007574
1757	RETAIN_CAP	2329	0.007729
1758	RETAIN_CAP	2329	0.008243
1759	RETAIN_CAP	2329	0.008502
1760	RETAIN_CAP	2329	0.007502
1761	RETAIN_CAP	2329	0.007505
1762	RETAIN_CAP	2329	0.007651
1763	RETAIN_CAP	2329	0.007364
1764	RETAIN_CAP	2329	0.007415
1765	RETAIN_CAP	2329	0.007476
1766	RETAIN_CAP	2329	0.007989
1767	RETAIN_CAP	2329	0.007434
1768	RETAIN_CAP	2329	0.007404
1769	RETAIN_CAP	2329	0.007390
1770	RETAIN_CAP	2329	0.007384
1771	RETAIN_CAP	2329	0.007424
1772	RETAIN_CAP	2329	0.007567
1773	RETAIN_CAP	2329	0.007730
1774	RETAIN_CAP	2329	0.007512
1775	RETAIN_CAP	2329	0.007590
1776	RETAIN_CAP	2329	0.007734
1777	RETAIN_CAP	2329	0.007390
1778	RETAIN_CAP	2329	0.007537
1779	RETAIN_CAP	2329	0.007948
1780	RETAIN_CAP	2329	0.007748
1781	RETAIN_CAP	2329	0.007758
1782	RETAIN_CAP	2329	0.007423
1783	RETAIN_CAP	2329	0.007325
1784	RETAIN_CAP	2329	0.007336
1785	RETAIN_CAP	2329	0.007378
1786	RETAIN_CAP	2329	0.007622
1787	RETAIN_CAP	2329	0.007567
1788	RETAIN_CAP	2329	0.007481
1789	RETAIN_CAP	2329	0.007511
1790	RETAIN_CAP	2329	0.007679
1791	RETAIN_CAP	2329	0.007519
1792	RETAIN_CAP	2329	0.007628
1793	RETAIN_CAP	2329	0.007546
1794	RETAIN_CAP	2329	0.007468
1795	RETAIN_CAP	2329	0.007471
1796	RETAIN_CAP	2329	0.007624
1797	RETAIN_CAP	2329	0.007405
1798	RETAIN_CAP	2329	0.007382
1799	RETAIN_CAP	2329	0.007573
1800	RETAIN_CAP	2329	0.008553
1801	RETAIN_CAP	2329	0.010792
1802	RETAIN_CAP	2329	0.010315
1803	RETAIN_CAP	2329	0.007307
1804	RETAIN_CAP	2329	0.007239
1805	RETAIN_CAP	2329	0.007539
1806	RETAIN_CAP	2329	0.007550
1807	RETAIN_CAP	2329	0.007499
1808	RETAIN_CAP	2329	0.007433
1809	RETAIN_CAP	2329	0.007526
1810	RETAIN_CAP	2329	0.007469
1811	RETAIN_CAP	2329	0.007594
1812	RETAIN_CAP	2329	0.007610
1813	RETAIN_CAP	2329	0.007362
1814	RETAIN_CAP	2329	0.007555
1815	RETAIN_CAP	2329	0.007596
1816	RETAIN_CAP	2329	0.007525
1817	RETAIN_CAP	2329	0.007928
1818	RETAIN_CAP	2329	0.007696
1819	RETAIN_CAP	2329	0.007710
1820	RETAIN_CAP	2329	0.007562
1821	RETAIN_CAP	2329	0.007674
1822	RETAIN_CAP	2329	0.008141
1823	RETAIN_CAP	2329	0.007557
1824	RETAIN_CAP	2329	0.007513
1825	RETAIN_CAP	2329	0.007720
1826	RETAIN_CAP	2329	0.007500
1827	RETAIN_CAP	2329	0.009146
1828	RETAIN_CAP	2329	0.008420
1829	RETAIN_CAP	2329	0.007659
1830	RETAIN_CAP	2329	0.009326
1831	RETAIN_CAP	2329	0.009556
1832	RETAIN_CAP	2329	0.009342
1833	RETAIN_CAP	2329	0.008179
1834	RETAIN_CAP	2329	0.009068
1835	RETAIN_CAP	2329	0.008020
1836	RETAIN_CAP	2329	0.009525
1837	RETAIN_CAP	2329	0.007669
1838	RETAIN_CAP	2329	0.008796
1839	RETAIN_CAP	2329	0.007408
1840	RETAIN_CAP	2329	0.009105
1841	RETAIN_CAP	2329	0.007645
1842	RETAIN_CAP	2329	0.009009
1843	RETAIN_CAP	2329	0.007656
1844	RETAIN_CAP	2329	0.008965
1845	RETAIN_CAP	2329	0.007400
1846	RETAIN_CAP	2329	0.008957
1847	RETAIN_CAP	2329	0.007542
1848	RETAIN_CAP	2329	0.007679
1849	RETAIN_CAP	2329	0.008587
1850	RETAIN_CAP	2329	0.009104
1851	RETAIN_CAP	2329	0.007844
1852	RETAIN_CAP	2329	0.007644
1853	RETAIN_CAP	2329	0.009879
1854	RETAIN_CAP	2329	0.007972
1855	RETAIN_CAP	2329	0.010543
1856	RETAIN_CAP	2329	0.009862
1857	RETAIN_CAP	2329	0.007647
1858	RETAIN_CAP	2329	0.009907
1859	RETAIN_CAP	2329	0.010611
1860	RETAIN_CAP	2329	0.010480
1861	RETAIN_CAP	2329	0.009255
1862	RETAIN_CAP	2329	0.007369
1863	RETAIN_CAP	2329	0.007563
1864	RETAIN_CAP	2329	0.007443
1865	RETAIN_CAP	2329	0.007354
1866	RETAIN_CAP	2329	0.007318
1867	RETAIN_CAP	2329	0.007455
1868	RETAIN_CAP	2329	0.007356
1869	RETAIN_CAP	2329	0.007475
1870	RETAIN_CAP	2329	0.008770
1871	RETAIN_CAP	2329	0.010884
1872	RETAIN_CAP	2329	0.008147
1873	RETAIN_CAP	2329	0.007468
1874	RETAIN_CAP	2329	0.008095
1875	RETAIN_CAP	2329	0.007363
1876	RETAIN_CAP	2329	0.008079
1877	RETAIN_CAP	2329	0.009990
1878	RETAIN_CAP	2329	0.007527
1879	RETAIN_CAP	2329	0.007425
1880	RETAIN_CAP	2329	0.007416
1881	RETAIN_CAP	2329	0.007507
1882	RETAIN_CAP	2329	0.007490
1883	RETAIN_CAP	2329	0.007286
1884	RETAIN_CAP	2329	0.007266
1885	RETAIN_CAP	2329	0.007245
1886	RETAIN_CAP	2329	0.007538
1887	RETAIN_CAP	2329	0.008217
1888	RETAIN_CAP	2329	0.010774
1889	RETAIN_CAP	2329	0.008333
1890	RETAIN_CAP	2329	0.008205
1891	RETAIN_CAP	2329	0.008027
1892	RETAIN_CAP	2329	0.008872
1893	RETAIN_CAP	2329	0.007591
1894	RETAIN_CAP	2329	0.007460
1895	RETAIN_CAP	2329	0.007387
1896	RETAIN_CAP	2329	0.007244
1897	RETAIN_CAP	2329	0.007983
1898	RETAIN_CAP	2329	0.007345
1899	RETAIN_CAP	2329	0.007365
1900	RETAIN_CAP	2329	0.007575
1901	RETAIN_CAP	2329	0.007472
1902	RETAIN_CAP	2329	0.007679
1903	RETAIN_CAP	2329	0.007506
1904	RETAIN_CAP	2329	0.007429
1905	RETAIN_CAP	2329	0.007579
1906	RETAIN_CAP	2329	0.007317
1907	RETAIN_CAP	2329	0.007464
1908	RETAIN_CAP	2329	0.007399
1909	RETAIN_CAP	2329	0.007726
1910	RETAIN_CAP	2329	0.007438
1911	RETAIN_CAP	2329	0.007573
1912	RETAIN_CAP	2329	0.007460
1913	RETAIN_CAP	2329	0.007484
1914	RETAIN_CAP	2329	0.007492
1915	RETAIN_CAP	2329	0.008245
1916	RETAIN_CAP	2329	0.008283
1917	RETAIN_CAP	2329	0.008629
1918	RETAIN_CAP	2329	0.009899
1919	RETAIN_CAP	2329	0.007507
1920	RETAIN_CAP	2329	0.007633
1921	RETAIN_CAP	2329	0.007952
1922	RETAIN_CAP	2329	0.010322
1923	RETAIN_CAP	2329	0.010508
1924	RETAIN_CAP	2329	0.010693
1925	RETAIN_CAP	2329	0.009787
1926	RETAIN_CAP	2329	0.007646
1927	RETAIN_CAP	2329	0.008410
1928	RETAIN_CAP	2329	0.007993
1929	RETAIN_CAP	2329	0.007925
1930	RETAIN_CAP	2329	0.007947
1931	RETAIN_CAP	2329	0.007966
1932	RETAIN_CAP	2329	0.007531
1933	RETAIN_CAP	2329	0.007497
1934	RETAIN_CAP	2329	0.007486
1935	RETAIN_CAP	2329	0.007594
1936	RETAIN_CAP	2329	0.007551
1937	RETAIN_CAP	2329	0.007571
1938	RETAIN_CAP	2329	0.007411
1939	RETAIN_CAP	2329	0.007511
1940	RETAIN_CAP	2329	0.007378
1941	RETAIN_CAP	2329	0.007400
1942	RETAIN_CAP	2329	0.007251
1943	RETAIN_CAP	2329	0.008861
1944	RETAIN_CAP	2329	0.007580
1945	RETAIN_CAP	2329	0.007452
1946	RETAIN_CAP	2329	0.007489
1947	RETAIN_CAP	2329	0.007456
1948	RETAIN_CAP	2329	0.007431
1949	RETAIN_CAP	2329	0.007363
1950	RETAIN_CAP	2329	0.007413
1951	RETAIN_CAP	2329	0.007814
1952	RETAIN_CAP	2329	0.007485
1953	RETAIN_CAP	2329	0.007836
1954	RETAIN_CAP	2329	0.007374
1955	RETAIN_CAP	2329	0.007528
1956	RETAIN_CAP	2329	0.007846
1957	RETAIN_CAP	2329	0.009132
1958	RETAIN_CAP	2329	0.007758
1959	RETAIN_CAP	2329	0.007437
1960	RETAIN_CAP	2329	0.007563
1961	RETAIN_CAP	2329	0.008788
1962	RETAIN_CAP	2329	0.007623
1963	RETAIN_CAP	2329	0.007777
1964	RETAIN_CAP	2329	0.007873
1965	RETAIN_CAP	2329	0.007523
1966	RETAIN_CAP	2329	0.007531
1967	RETAIN_CAP	2329	0.007512
1968	RETAIN_CAP	2329	0.008203
1969	RETAIN_CAP	2329	0.007633
1970	RETAIN_CAP	2329	0.010521
1971	RETAIN_CAP	2329	0.011739
1972	RETAIN_CAP	2329	0.010196
1973	RETAIN_CAP	2329	0.007543
1974	RETAIN_CAP	2329	0.007600
1975	RETAIN_CAP	2329	0.007572
1976	RETAIN_CAP	2329	0.007637
1977	RETAIN_CAP	2329	0.008150
1978	RETAIN_CAP	2329	0.008089
1979	RETAIN_CAP	2329	0.008170
1980	RETAIN_CAP	2329	0.009299
1981	RETAIN_CAP	2329	0.007505
1982	RETAIN_CAP	2329	0.007337
1983	RETAIN_CAP	2329	0.007380
1984	RETAIN_CAP	2329	0.007265
1985	RETAIN_CAP	2329	0.007399
1986	RETAIN_CAP	2329	0.007571
1987	RETAIN_CAP	2329	0.007720
1988	RETAIN_CAP	2329	0.007459
1989	RETAIN_CAP	2329	0.007816
1990	RETAIN_CAP	2329	0.007683
1991	RETAIN_CAP	2329	0.007783
1992	RETAIN_CAP	2329	0.007712
1993	RETAIN_CAP	2329	0.007480
1994	RETAIN_CAP	2329	0.007753
1995	RETAIN_CAP	2329	0.007717
1996	RETAIN_CAP	2329	0.007424
1997	RETAIN_CAP	2329	0.007602
1998	RETAIN_CAP	2329	0.007617
1999	RETAIN_CAP	2329	0.007517
2000	RETAIN_CAP	2329	0.007821
2001	RETAIN_CAP	2329	0.008283
2002	RETAIN_CAP	2329	0.007898
2003	RETAIN_CAP	2329	0.008116
2004	RETAIN_CAP	2329	0.008362
2005	RETAIN_CAP	2329	0.007981
2006	RETAIN_CAP	2329	0.007905
2007	RETAIN_CAP	2329	0.008235
2008	RETAIN_CAP	2329	0.011809
2009	RETAIN_CAP	2329	0.007685
2010	RETAIN_CAP	2329	0.007466
2011	RETAIN_CAP	2329	0.007467
2012	RETAIN_CAP	2329	0.007335
2013	RETAIN_CAP	2329	0.007571
2014	RETAIN_CAP	2329	0.007444
2015	RETAIN_CAP	2329	0.007434
2016	RETAIN_CAP	2329	0.007749
2017	RETAIN_CAP	2329	0.007932
2018	RETAIN_CAP	2329	0.007896
2019	RETAIN_CAP	2329	0.007905
2020	RETAIN_CAP	2329	0.007368
2021	RETAIN_CAP	2329	0.007586
2022	RETAIN_CAP	2329	0.007381
2023	RETAIN_CAP	2329	0.007806
2024	RETAIN_CAP	2329	0.008108
2025	RETAIN_CAP	2329	0.008005
2026	RETAIN_CAP	2329	0.008411
2027	RETAIN_CAP	2329	0.007459
2028	RETAIN_CAP	2329	0.007456
2029	RETAIN_CAP	2329	0.007619
2030	RETAIN_CAP	2329	0.007395
2031	RETAIN_CAP	2329	0.007411
2032	RETAIN_CAP	2329	0.007658
2033	RETAIN_CAP	2329	0.007729
2034	RETAIN_CAP	2329	0.010133
2035	RETAIN_CAP	2329	0.009689
2036	RETAIN_CAP	2329	0.010242
2037	RETAIN_CAP	2329	0.008824
