x	y	r	h	coefficient_scaled_64_times_6_pow_15
14	6	8	0	2424064809369600
14	6	9	0	-1905816470814720
14	6	11	0	33435376680960
14	8	4	0	798825481395240960
14	8	6	0	-461675681210695680
14	8	7	0	51356738581954560
14	8	8	0	-2984107368775680
14	8	9	0	7991055026749440
14	8	11	0	-100306130042880
14	10	6	0	565538499448012800
14	10	8	0	12939490775531520
14	10	9	0	-10933368174673920
14	10	11	0	-501530650214400
14	12	8	0	-15233993500262400
14	12	11	0	902755170385920
15	0	0	0	-1298613518991360
15	0	2	0	79254226206720
15	0	3	0	-68934665502720
15	0	4	0	48295544094720
15	0	5	0	-19091187302400
15	0	6	0	-25530593181696
15	0	7	0	-12073886023680
15	0	8	0	4540606709760
15	0	9	0	-619173642240
15	0	11	0	-10319560704
15	2	0	0	11917854265835520
15	2	2	0	-3197257895116800
15	2	3	0	616696947671040
15	2	4	0	557256278016000
15	2	5	0	-206184822865920
15	2	6	0	151387955527680
15	2	7	0	169963164794880
15	2	8	0	-44580502241280
15	2	9	0	2786281390080
15	4	0	0	-26025261324042240
15	4	2	0	19624708590796800
15	4	3	0	-1520380878520320
15	4	4	0	-9366084892753920
15	4	5	0	2315399835156480
15	4	6	0	1159093058273280
15	4	7	0	-1223177530245120
15	4	8	0	88696624250880
15	4	9	0	-59440669655040
15	4	11	0	-1857520926720
15	6	2	0	-33113561180405760
15	6	4	0	37586935952179200
15	6	5	0	-4630799670312960
15	6	6	0	-12277748945387520
15	6	7	0	3530218521231360
15	6	8	0	-261910450667520
15	6	9	0	295345827348480
15	6	11	0	-5572562780160
15	8	4	0	-47557643906580480
15	8	6	0	35742417671946240
15	8	7	0	-4263010526822400
15	8	8	0	325994922639360
15	8	9	0	-886037482045440
15	8	11	0	12538266255360
15	10	6	0	-36057546097164288
15	10	8	0	-1053214365450240
15	10	9	0	927831702896640
15	10	11	0	50153065021440
15	12	8	0	1015599566684160
15	12	11	0	-75229597532160
