x	y	r	h	numerator	denominator
0	2	16	3	-15925	81
0	2	16	5	-530530	27
0	2	16	6	984500	9
0	2	16	7	-1698400	9
0	2	16	8	5839435	81
0	2	16	9	512260	9
0	2	16	10	-275680	9
0	2	16	11	-987040	81
0	2	16	12	265600	81
0	2	16	13	160510	243
0	2	16	14	-44150	243
0	2	16	15	-280	81
0	2	17	4	15925	27
0	2	17	6	2652650	81
0	2	17	7	-420200	3
0	2	17	8	4979590	27
0	2	17	9	-6919955	243
0	2	17	10	-507220	9
0	2	17	11	514280	27
0	2	17	12	711295	81
0	2	17	13	-143390	81
0	2	17	14	-61250	243
0	2	17	15	10250	243
0	2	18	5	-35035	27
0	2	18	7	-378950	9
0	2	18	8	139260	1
0	2	18	9	-11308990	81
0	2	18	10	-277225	81
0	2	18	11	334180	9
0	2	18	12	-1888310	243
0	2	18	13	-934495	243
0	2	18	14	41750	81
0	2	18	15	3290	81
0	2	19	6	175175	81
0	2	19	8	378950	9
0	2	19	9	-8705620	81
0	2	19	10	81290	1
0	2	19	11	1045675	81
0	2	19	12	-149320	9
0	2	19	13	494710	243
0	2	19	14	236065	243
0	2	19	15	-1720	27
0	2	20	7	-25025	9
0	2	20	9	-2652650	81
0	2	20	10	1723700	27
0	2	20	11	-966850	27
0	2	20	12	-718100	81
0	2	20	13	130720	27
0	2	20	14	-77750	243
0	2	20	15	-26815	243
0	2	21	8	25025	9
0	2	21	10	530530	27
0	2	21	11	-773600	27
0	2	21	12	2814200	243
0	2	21	13	803810	243
0	2	21	14	-22420	27
0	2	21	15	1990	81
0	2	22	9	-175175	81
0	2	22	11	-241150	27
0	2	22	12	761500	81
0	2	22	13	-23440	9
0	2	22	14	-167210	243
0	2	22	15	1700	27
0	2	23	10	35035	27
0	2	23	12	241150	81
0	2	23	13	-57460	27
0	2	23	14	29620	81
0	2	23	15	15320	243
0	2	24	11	-15925	27
0	2	24	13	-18550	27
0	2	24	14	8020	27
0	2	24	15	-5900	243
0	2	25	12	15925	81
0	2	25	14	2650	27
0	2	25	15	-520	27
0	2	26	13	-1225	27
0	2	26	15	-530	81
0	2	27	14	175	27
0	2	28	15	-35	81
0	3	2	0	-20	81
0	3	3	1	100	27
0	3	4	0	-10	3
0	3	4	2	-700	27
0	3	5	0	-125	81
0	3	5	1	50	1
0	3	5	3	2860	27
0	3	6	0	-80	3
0	3	6	1	625	27
0	3	6	2	-350	1
0	3	6	3	-80	27
0	3	6	4	-22600	81
0	3	7	0	-350	9
0	3	7	1	400	1
0	3	7	2	-4375	27
0	3	7	3	12670	9
0	3	7	4	520	27
0	3	7	5	37720	81
0	3	8	0	-8120	81
0	3	8	1	1750	3
0	3	8	2	-2800	1
0	3	8	3	15125	27
0	3	8	4	-3540	1
0	3	8	5	-2600	27
0	3	8	6	-36640	81
0	3	9	0	-140	1
0	3	9	1	40600	27
0	3	9	2	-12250	3
0	3	9	3	312920	27
0	3	9	4	-74500	81
0	3	9	5	47600	9
0	3	9	6	760	3
0	3	9	7	1400	9
0	3	10	0	-950	9
0	3	10	1	2100	1
0	3	10	2	-284200	27
0	3	10	3	152390	9
0	3	10	4	-834490	27
0	3	10	5	-23000	81
0	3	10	6	-8900	3
0	3	10	7	-3040	9
0	3	10	8	120	1
0	3	11	0	-770	27
0	3	11	1	4750	3
0	3	11	2	-14700	1
0	3	11	3	1218320	27
0	3	11	4	-404180	9
0	3	11	5	1457690	27
0	3	11	6	414500	81
0	3	11	7	-41500	9
0	3	11	8	890	3
0	3	11	9	5360	81
0	3	12	1	3850	9
0	3	12	2	-33250	3
0	3	12	3	572540	9
0	3	12	4	-10633960	81
0	3	12	5	229040	3
0	3	12	6	-509150	9
0	3	12	7	-314500	27
0	3	12	8	100270	9
0	3	12	9	-410	1
0	3	12	10	-1640	3
0	3	13	2	-26950	9
0	3	13	3	432250	9
0	3	13	4	-190145	1
0	3	13	5	22040320	81
0	3	13	6	-652610	9
0	3	13	7	142790	9
0	3	13	8	292000	27
0	3	13	9	-8910	1
0	3	13	10	7270	9
0	3	13	11	5240	9
0	3	14	3	350350	27
0	3	14	4	-432250	3
0	3	14	5	1246465	3
0	3	14	6	-33220600	81
0	3	14	7	-2170	3
0	3	14	8	494900	9
0	3	14	9	308000	81
0	3	14	10	-3610	9
0	3	14	11	-10930	9
0	3	14	12	-620	9
0	3	15	4	-350350	9
0	3	15	5	950950	3
0	3	15	6	-6167975	9
0	3	15	7	12117400	27
0	3	15	8	119490	1
0	3	15	9	-107380	1
