ordinal	i	j	u	v	status	clauses	discriminating_clauses	core_sha256	proof_sha256	seconds	detail
1178	1	5	0	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.221382	residual subset and fresh DRAT VERIFIED
1189	1	5	1	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.220159	residual subset and fresh DRAT VERIFIED
1199	1	5	2	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.190205	residual subset and fresh DRAT VERIFIED
1208	1	5	3	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.183746	residual subset and fresh DRAT VERIFIED
1216	1	5	4	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.208196	residual subset and fresh DRAT VERIFIED
1223	1	5	5	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.215489	residual subset and fresh DRAT VERIFIED
1229	1	5	6	9	CERTIFIED	36	0	727afc3eecfed998522cef46a12db6b111e14fbb2a5338ca8e61daacd485f343	3ce470c066927d32492bd62f7380c81346b069c2b1dd033ffa69c06d4b8d4847	0.202010	residual subset and fresh DRAT VERIFIED
1248	1	6	0	1	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.202168	residual subset and fresh DRAT VERIFIED
1249	1	6	0	2	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.204038	residual subset and fresh DRAT VERIFIED
1250	1	6	0	3	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.243649	residual subset and fresh DRAT VERIFIED
1251	1	6	0	4	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.212888	residual subset and fresh DRAT VERIFIED
1252	1	6	0	5	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.198374	residual subset and fresh DRAT VERIFIED
1253	1	6	0	6	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.231571	residual subset and fresh DRAT VERIFIED
1254	1	6	0	7	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.222991	residual subset and fresh DRAT VERIFIED
1260	1	6	1	2	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.200496	residual subset and fresh DRAT VERIFIED
1261	1	6	1	3	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.210213	residual subset and fresh DRAT VERIFIED
1262	1	6	1	4	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.200610	residual subset and fresh DRAT VERIFIED
1263	1	6	1	5	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.188577	residual subset and fresh DRAT VERIFIED
1264	1	6	1	6	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.204917	residual subset and fresh DRAT VERIFIED
1265	1	6	1	7	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.190695	residual subset and fresh DRAT VERIFIED
1271	1	6	2	3	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.233063	residual subset and fresh DRAT VERIFIED
1272	1	6	2	4	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.215604	residual subset and fresh DRAT VERIFIED
1273	1	6	2	5	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.206596	residual subset and fresh DRAT VERIFIED
1274	1	6	2	6	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.202924	residual subset and fresh DRAT VERIFIED
1275	1	6	2	7	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.190219	residual subset and fresh DRAT VERIFIED
1281	1	6	3	4	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.210509	residual subset and fresh DRAT VERIFIED
1282	1	6	3	5	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.233242	residual subset and fresh DRAT VERIFIED
1283	1	6	3	6	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.190226	residual subset and fresh DRAT VERIFIED
1284	1	6	3	7	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.208976	residual subset and fresh DRAT VERIFIED
1290	1	6	4	5	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.190818	residual subset and fresh DRAT VERIFIED
1291	1	6	4	6	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.193130	residual subset and fresh DRAT VERIFIED
1292	1	6	4	7	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.217538	residual subset and fresh DRAT VERIFIED
1298	1	6	5	6	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.212448	residual subset and fresh DRAT VERIFIED
1299	1	6	5	7	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.199515	residual subset and fresh DRAT VERIFIED
1311	1	6	7	8	CERTIFIED	15	0	6c916906c78ecca786507feb0a13605c082ecba264d5decd50824b9876a3e30c	34d9993048ad8b0d34c5c787864e93162e44ba981989d922609e9814c5a76eb8	0.215329	residual subset and fresh DRAT VERIFIED
1326	1	7	0	1	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.196201	residual subset and fresh DRAT VERIFIED
1327	1	7	0	2	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.200112	residual subset and fresh DRAT VERIFIED
1328	1	7	0	3	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.216199	residual subset and fresh DRAT VERIFIED
1329	1	7	0	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.210658	residual subset and fresh DRAT VERIFIED
1330	1	7	0	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.205229	residual subset and fresh DRAT VERIFIED
1331	1	7	0	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.235381	residual subset and fresh DRAT VERIFIED
1332	1	7	0	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.212575	residual subset and fresh DRAT VERIFIED
1338	1	7	1	2	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.199969	residual subset and fresh DRAT VERIFIED
1339	1	7	1	3	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.207740	residual subset and fresh DRAT VERIFIED
1340	1	7	1	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.217239	residual subset and fresh DRAT VERIFIED
1341	1	7	1	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.198002	residual subset and fresh DRAT VERIFIED
1342	1	7	1	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.203601	residual subset and fresh DRAT VERIFIED
1349	1	7	2	3	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.220305	residual subset and fresh DRAT VERIFIED
1350	1	7	2	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.220049	residual subset and fresh DRAT VERIFIED
1351	1	7	2	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.192227	residual subset and fresh DRAT VERIFIED
1352	1	7	2	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.225605	residual subset and fresh DRAT VERIFIED
1353	1	7	2	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.252383	residual subset and fresh DRAT VERIFIED
1359	1	7	3	4	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.203262	residual subset and fresh DRAT VERIFIED
1360	1	7	3	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.221355	residual subset and fresh DRAT VERIFIED
1361	1	7	3	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.222423	residual subset and fresh DRAT VERIFIED
1362	1	7	3	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.250978	residual subset and fresh DRAT VERIFIED
1368	1	7	4	5	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.228669	residual subset and fresh DRAT VERIFIED
1369	1	7	4	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.210205	residual subset and fresh DRAT VERIFIED
1370	1	7	4	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.220730	residual subset and fresh DRAT VERIFIED
1376	1	7	5	6	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.215540	residual subset and fresh DRAT VERIFIED
1377	1	7	5	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.228033	residual subset and fresh DRAT VERIFIED
1383	1	7	6	7	CERTIFIED	22	0	b6d65a3111db6b6dd7785a48f4d93d56eb8415498139e0e17c999a83b5a7b40c	3533147d951a065eeafa566aa1fde359b44212d80e031b6aa70adea28a7546a9	0.191102	residual subset and fresh DRAT VERIFIED
1404	1	8	0	1	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.210815	residual subset and fresh DRAT VERIFIED
1405	1	8	0	2	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.201954	residual subset and fresh DRAT VERIFIED
1406	1	8	0	3	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.217298	residual subset and fresh DRAT VERIFIED
1407	1	8	0	4	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.218630	residual subset and fresh DRAT VERIFIED
1408	1	8	0	5	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.197451	residual subset and fresh DRAT VERIFIED
1409	1	8	0	6	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.204837	residual subset and fresh DRAT VERIFIED
1416	1	8	1	2	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.202779	residual subset and fresh DRAT VERIFIED
1417	1	8	1	3	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.213639	residual subset and fresh DRAT VERIFIED
1418	1	8	1	4	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.186023	residual subset and fresh DRAT VERIFIED
1419	1	8	1	5	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.194518	residual subset and fresh DRAT VERIFIED
1420	1	8	1	6	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.240778	residual subset and fresh DRAT VERIFIED
1427	1	8	2	3	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.223888	residual subset and fresh DRAT VERIFIED
1428	1	8	2	4	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.206053	residual subset and fresh DRAT VERIFIED
1429	1	8	2	5	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.244156	residual subset and fresh DRAT VERIFIED
1430	1	8	2	6	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.213157	residual subset and fresh DRAT VERIFIED
1437	1	8	3	4	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.199371	residual subset and fresh DRAT VERIFIED
1438	1	8	3	5	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.230962	residual subset and fresh DRAT VERIFIED
1439	1	8	3	6	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.205180	residual subset and fresh DRAT VERIFIED
1446	1	8	4	5	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.223789	residual subset and fresh DRAT VERIFIED
1447	1	8	4	6	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.214905	residual subset and fresh DRAT VERIFIED
1454	1	8	5	6	CERTIFIED	22	0	101b7a4547203f808e60e5dc0179db070d5b7e6e8110cb60897ff988c171a305	d3f6936f8fc23dc715dab60e02680ea672421ac652f4fdd9da35b8401c2f06db	0.213301	residual subset and fresh DRAT VERIFIED
1482	1	9	0	1	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.208263	residual subset and fresh DRAT VERIFIED
1483	1	9	0	2	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.229773	residual subset and fresh DRAT VERIFIED
1484	1	9	0	3	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.214592	residual subset and fresh DRAT VERIFIED
1485	1	9	0	4	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.227754	residual subset and fresh DRAT VERIFIED
1486	1	9	0	5	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.220987	residual subset and fresh DRAT VERIFIED
1487	1	9	0	6	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.217903	residual subset and fresh DRAT VERIFIED
1494	1	9	1	2	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.205705	residual subset and fresh DRAT VERIFIED
1495	1	9	1	3	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.206074	residual subset and fresh DRAT VERIFIED
1496	1	9	1	4	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.196780	residual subset and fresh DRAT VERIFIED
1497	1	9	1	5	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.182557	residual subset and fresh DRAT VERIFIED
1498	1	9	1	6	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.236151	residual subset and fresh DRAT VERIFIED
1505	1	9	2	3	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.218173	residual subset and fresh DRAT VERIFIED
1506	1	9	2	4	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.205310	residual subset and fresh DRAT VERIFIED
1507	1	9	2	5	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.216132	residual subset and fresh DRAT VERIFIED
1508	1	9	2	6	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.218768	residual subset and fresh DRAT VERIFIED
1515	1	9	3	4	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.204596	residual subset and fresh DRAT VERIFIED
1516	1	9	3	5	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.221446	residual subset and fresh DRAT VERIFIED
1517	1	9	3	6	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.198061	residual subset and fresh DRAT VERIFIED
1524	1	9	4	5	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.222455	residual subset and fresh DRAT VERIFIED
1525	1	9	4	6	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.193082	residual subset and fresh DRAT VERIFIED
1532	1	9	5	6	CERTIFIED	22	0	50e1c2ef0d0488150456b3835a922078edba2cccc03e9858bb4a320e5c83ba05	690d656d472fd4b23214612e91d6e69ed89e7e23531bf4b82611fe44138bb318	0.212863	residual subset and fresh DRAT VERIFIED
1560	1	10	0	1	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.200885	residual subset and fresh DRAT VERIFIED
1561	1	10	0	2	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.226028	residual subset and fresh DRAT VERIFIED
1562	1	10	0	3	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.229791	residual subset and fresh DRAT VERIFIED
1563	1	10	0	4	CERTIFIED	15	0	dd32f789bcb5b44e52e3bd227885f043a57959824116a94e7f888b51c9bcd520	315260fa9934c4a644919010e29c057142f8f01e06dfbb6676ee9ebdba6d0911	0.202763	residual subset and fresh DRAT VERIFIED
