x	y	r	h	numerator	denominator
0	13	2	1	119555	31104
0	13	2	2	-597775	62208
0	13	2	3	119555	10368
0	13	2	4	-119555	20736
0	13	3	0	-6535	15552
0	13	3	1	32675	10368
0	13	3	2	-45745	5184
0	13	3	3	6535	576
0	13	3	4	-6535	1152
0	13	4	0	695	1458
0	13	4	1	-695	162
0	13	4	2	44405	2592
0	13	4	3	-615	16
0	13	4	4	44155	864
0	13	4	5	-2755	72
0	13	4	6	2755	216
0	13	5	0	19775	23328
0	13	5	1	-138425	15552
0	13	5	2	613025	15552
0	13	5	3	-494375	5184
0	13	5	4	692125	5184
0	13	5	5	-19775	192
0	13	5	6	19775	576
0	13	6	0	22555	15552
0	13	6	1	-22555	1296
0	13	6	2	61295	648
0	13	6	3	-87295	288
0	13	6	4	120445	192
0	13	6	5	-82745	96
0	13	6	6	111215	144
0	13	6	7	-19955	48
0	13	6	8	19955	192
0	13	7	0	100	243
0	13	7	1	-50	9
0	13	7	2	13975	432
0	13	7	3	-30625	288
0	13	7	4	187775	864
0	13	7	5	-82775	288
0	13	7	6	212975	864
0	13	7	7	-775	6
0	13	7	8	775	24
0	13	8	0	-445	1458
0	13	8	1	2225	486
0	13	8	2	-63965	1944
0	13	8	3	23915	162
0	13	8	4	-73405	162
0	13	8	5	11825	12
0	13	8	6	-13745	9
0	13	8	7	3315	2
0	13	8	8	-9615	8
0	13	8	9	525	1
0	13	8	10	-105	1
0	13	9	0	5	243
0	13	9	1	-55	162
0	13	9	2	695	324
0	13	9	3	-145	24
0	13	9	4	95	36
0	13	9	5	805	24
0	13	9	6	-8015	72
0	13	9	7	1055	6
0	13	9	8	-3755	24
0	13	9	9	75	1
0	13	9	10	-15	1
0	13	10	0	5	486
0	13	10	1	-5	27
0	13	10	2	55	54
0	13	10	4	-275	12
0	13	10	5	110	1
0	13	10	6	-770	3
0	13	10	7	330	1
0	13	10	8	-825	4
0	13	10	10	165	2
0	13	10	11	-45	1
0	13	10	12	15	2
0	14	0	0	-4795	373248
0	14	0	1	4795	124416
0	14	0	2	-4795	124416
0	14	1	0	-1255	186624
0	14	1	1	1255	41472
0	14	1	2	-1255	41472
0	14	2	0	15275	186624
0	14	2	1	-15275	31104
0	14	2	2	76375	62208
0	14	2	3	-15275	10368
0	14	2	4	15275	20736
0	14	3	0	235	2916
0	14	3	1	-1175	1944
0	14	3	2	1645	972
0	14	3	3	-235	108
0	14	3	4	235	216
0	14	4	0	-145	729
0	14	4	1	145	81
0	14	4	2	-148315	20736
0	14	4	3	18505	1152
0	14	4	4	-49255	2304
0	14	4	5	1025	64
0	14	4	6	-1025	192
0	14	5	0	-4255	11664
0	14	5	1	29785	7776
0	14	5	2	-131905	7776
0	14	5	3	106375	2592
0	14	5	4	-148925	2592
0	14	5	5	4255	96
0	14	5	6	-4255	288
0	14	6	0	-2315	46656
0	14	6	1	2315	3888
0	14	6	2	-2705	972
0	14	6	3	5435	864
0	14	6	4	-3485	576
0	14	6	5	-515	288
0	14	6	6	4055	432
0	14	6	7	-1085	144
0	14	6	8	1085	576
0	14	7	0	725	1458
0	14	7	1	-725	108
0	14	7	2	8785	216
0	14	7	3	-6965	48
0	14	7	4	15985	48
0	14	7	5	-8025	16
0	14	7	6	7715	16
0	14	7	7	-270	1
0	14	7	8	135	2
0	14	8	0	410	729
0	14	8	1	-2050	243
0	14	8	2	225235	3888
0	14	8	3	-77635	324
0	14	8	4	53630	81
0	14	8	5	-30745	24
0	14	8	6	7065	4
0	14	8	7	-20705	12
0	14	8	8	55355	48
0	14	8	9	-1925	4
0	14	8	10	385	4
0	14	9	0	20	243
0	14	9	1	-110	81
0	14	9	2	1585	162
0	14	9	3	-485	12
0	14	9	4	5705	54
0	14	9	5	-6545	36
0	14	9	6	22435	108
0	14	9	7	-1405	9
0	14	9	8	2755	36
0	14	9	9	-25	1
0	14	9	10	5	1
0	14	10	0	-5	486
0	14	10	1	5	27
0	14	10	2	-55	54
0	14	10	4	275	12
0	14	10	5	-110	1
0	14	10	6	770	3
0	14	10	7	-330	1
0	14	10	8	825	4
0	14	10	10	-165	2
0	14	10	11	45	1
0	14	10	12	-15	2
0	15	0	0	65	373248
0	15	0	1	-65	124416
0	15	0	2	65	124416
0	15	1	0	305	746496
0	15	1	1	-305	165888
0	15	1	2	305	165888
0	15	2	0	-535	186624
0	15	2	1	535	31104
0	15	2	2	-2675	62208
0	15	2	3	535	10368
0	15	2	4	-535	20736
0	15	3	0	-205	31104
0	15	3	1	1025	20736
0	15	3	2	-1435	10368
0	15	3	3	205	1152
0	15	3	4	-205	2304
0	15	4	0	25	1296
0	15	4	1	-25	144
0	15	4	2	1595	2304
0	15	4	3	-595	384
0	15	4	4	4735	2304
0	15	4	5	-295	192
0	15	4	6	295	576
0	15	5	0	4585	93312
0	15	5	1	-32095	62208
0	15	5	2	142135	62208
0	15	5	3	-114625	20736
0	15	5	4	160475	20736
0	15	5	5	-4585	768
0	15	5	6	4585	2304
0	15	6	0	-235	5184
0	15	6	1	235	432
0	15	6	2	-665	216
0	15	6	3	1015	96
0	15	6	4	-13685	576
0	15	6	5	3395	96
0	15	6	6	-4865	144
0	15	6	7	905	48
0	15	6	8	-905	192
0	15	7	0	-155	972
0	15	7	1	155	72
0	15	7	2	-5615	432
0	15	7	3	13265	288
0	15	7	4	-90535	864
0	15	7	5	45055	288
0	15	7	6	-129055	864
0	15	7	7	250	3
0	15	7	8	-125	6
0	15	8	0	-4	729
0	15	8	1	20	243
0	15	8	2	-215	3888
0	15	8	3	-1225	324
0	15	8	4	2120	81
0	15	8	5	-2123	24
0	15	8	6	19505	108
0	15	8	7	-8425	36
0	15	8	8	27235	144
0	15	8	9	-1045	12
0	15	8	10	209	12
0	15	9	0	295	1458
0	15	9	1	-3245	972
0	15	9	2	49555	1944
0	15	9	3	-17105	144
0	15	9	4	26885	72
0	15	9	5	-13195	16
0	15	9	6	61985	48
0	15	9	7	-5645	4
0	15	9	8	16445	16
0	15	9	9	-450	1
0	15	9	10	90	1
0	15	10	0	25	162
0	15	10	1	-25	9
0	15	10	2	1205	54
0	15	10	3	-950	9
0	15	10	4	35215	108
0	15	10	5	-6190	9
0	15	10	6	27040	27
0	15	10	7	-2950	3
0	15	10	8	7135	12
0	15	10	9	-150	1
0	15	10	10	-105	2
0	15	10	11	45	1
0	15	10	12	-15	2
0	15	11	0	10	243
0	15	11	1	-65	81
0	15	11	2	530	81
0	15	11	3	-770	27
0	15	11	4	1775	27
0	15	11	5	-35	1
0	15	11	6	-7100	27
0	15	11	7	8380	9
0	15	11	8	-14695	9
0	15	11	9	5275	3
0	15	11	10	-3530	3
0	15	11	11	450	1
0	15	11	12	-75	1
0	15	13	0	2	729
0	15	13	1	-5	81
0	15	13	2	35	81
0	15	13	4	-455	27
0	15	13	5	1001	9
0	15	13	6	-10010	27
0	15	13	7	715	1
0	15	13	8	-715	1
0	15	13	10	1001	1
0	15	13	11	-1365	1
0	15	13	12	910	1
0	15	13	13	-315	1
0	15	13	14	45	1
1	3	0	0	-145	256
1	3	0	1	435	256
1	3	0	2	-435	256
1	3	1	0	-455	9216
1	3	1	1	455	2048
1	3	1	2	-455	2048
