x	y	z	v	lambda	numerator	denominator
0	0	16	3	6	-146146275	1
0	0	16	4	0	2810338740	1
0	0	16	4	1	113709937590	1
0	0	16	4	2	-1040296249575	1
0	0	16	4	3	2949271785990	1
0	0	16	4	4	692081442540	1
0	0	16	4	5	-1953045675	1
0	0	16	5	0	-1229268960	1
0	0	16	5	1	201822691365	1
0	0	16	5	2	-1119790572165	1
0	0	16	5	3	-545517986355	1
0	0	16	5	4	-8355315402	1
0	0	16	6	0	-9784222470	1
0	0	16	6	1	185991063975	1
0	0	16	6	2	181697315940	1
0	0	16	6	3	4685538150	1
0	0	16	7	0	-8966492235	1
0	0	16	7	1	-29071003680	1
0	0	16	7	2	-869791770	1
0	0	16	8	0	3825489465	1
0	0	16	8	1	18600435	1
0	0	16	9	0	114259815	1
0	0	17	0	0	-6374280	1
0	0	17	0	1	494594055	1
0	0	17	0	2	-3292076520	1
0	0	17	0	3	-17688070440	1
0	0	17	0	4	63351675126	1
0	0	17	0	5	3481306695	1
0	0	17	0	6	-278219205	1
0	0	17	1	0	452451960	1
0	0	17	1	1	4926463740	1
0	0	17	1	2	25720485660	1
0	0	17	1	3	-307102598100	1
0	0	17	1	4	551577213468	1
0	0	17	1	5	18779156640	1
0	0	17	1	6	-2279881890	1
0	0	17	2	0	-5530248270	1
0	0	17	2	1	-14234641110	1
0	0	17	2	2	262087732620	1
0	0	17	2	3	-1276766794620	1
0	0	17	2	4	1643054184522	1
0	0	17	2	5	-18003744855	1
0	0	17	2	6	-5339210580	1
0	0	17	3	0	6675232680	1
0	0	17	3	1	-71573803200	1
0	0	17	3	2	721355545620	1
0	0	17	3	3	-2391481219500	1
0	0	17	3	4	1437170778720	1
0	0	17	3	5	-159843674700	1
0	0	17	3	6	1364031900	1
0	0	17	4	0	13769935200	1
0	0	17	4	1	-138395940660	1
0	0	17	4	2	1026943630425	1
0	0	17	4	3	-1565566530660	1
0	0	17	4	4	-1744228334340	1
0	0	17	4	5	18773153325	1
0	0	17	5	0	12059336700	1
0	0	17	5	1	-165917979720	1
0	0	17	5	2	512871073650	1
0	0	17	5	3	1390551199560	1
0	0	17	5	4	87560927748	1
0	0	17	6	0	10441241010	1
0	0	17	6	1	-65746042335	1
0	0	17	6	2	-461389203000	1
0	0	17	6	3	-50675851800	1
0	0	17	7	0	1263254940	1
0	0	17	7	1	71840194380	1
0	0	17	7	2	10921703040	1
0	0	17	8	0	-7043266305	1
0	0	17	8	1	-855915255	1
0	0	17	9	0	-423381330	1
0	0	18	0	0	-400920	1
0	0	18	0	1	248926950	1
0	0	18	0	2	1521410265	1
0	0	18	0	3	-17291110770	1
0	0	18	0	4	12899785410	1
0	0	18	0	5	4105392660	1
0	0	18	0	6	420396075	1
0	0	18	1	0	60746760	1
0	0	18	1	1	-1195136910	1
0	0	18	1	2	35186403240	1
0	0	18	1	3	-97174166670	1
0	0	18	1	4	5655392946	1
0	0	18	1	5	33659504640	1
0	0	18	1	6	2735641755	1
0	0	18	2	0	-1604184480	1
0	0	18	2	1	-19324604970	1
0	0	18	2	2	111624410340	1
0	0	18	2	3	-91226226510	1
0	0	18	2	4	49643583426	1
0	0	18	2	5	124512886530	1
0	0	18	2	6	3556226025	1
0	0	18	3	0	7598701800	1
0	0	18	3	1	-36345145500	1
0	0	18	3	2	126678089430	1
