x	y	z	v	lambda	numerator	denominator
0	0	15	2	14	-5044435785	1
0	0	15	3	8	-18228426300	1
0	0	15	3	9	2089502009100	1
0	0	15	3	10	1161157644360	1
0	0	15	3	11	-962248332240	1
0	0	15	3	12	155999322360	1
0	0	15	3	13	-33743529180	1
0	0	15	4	8	-153307442475	1
0	0	15	4	9	-2188146020805	1
0	0	15	4	10	-395873747010	1
0	0	15	4	11	196656100695	1
0	0	15	4	12	-34883754435	1
0	0	15	5	8	119451993570	1
0	0	15	5	9	867116850300	1
0	0	15	5	10	70490924730	1
0	0	15	5	11	-31241644920	1
0	0	15	6	8	-39767730030	1
0	0	15	6	9	-153435283560	1
0	0	15	6	10	-18826494255	1
0	0	15	7	8	6575696640	1
0	0	15	7	9	6194240100	1
0	0	15	8	8	-1460577015	1
0	0	16	0	11	-178623225	1
0	0	16	0	12	-8450403975	1
0	0	16	0	13	-50291014158	1
0	0	16	0	14	51134720850	1
0	0	16	0	15	-11585846340	1
0	0	16	0	16	-28001295	1
0	0	16	0	17	-55069020	1
0	0	16	1	10	9743085	1
0	0	16	1	11	-55519936515	1
0	0	16	1	12	-340733659590	1
0	0	16	1	13	261742737015	1
0	0	16	1	14	-103180178970	1
0	0	16	1	15	14812060140	1
0	0	16	1	16	1994608800	1
0	0	16	2	9	2922925500	1
0	0	16	2	10	-93357945225	1
0	0	16	2	11	-1506590633322	1
0	0	16	2	12	709459366410	1
0	0	16	2	13	-249235448040	1
0	0	16	2	14	44118941490	1
0	0	16	2	15	-10436952870	1
0	0	16	3	8	-146146275	1
0	0	16	3	9	74109447450	1
0	0	16	3	10	-2758119445755	1
0	0	16	3	11	2048669231940	1
0	0	16	3	12	-493439655195	1
0	0	16	3	13	58123724040	1
0	0	16	3	14	-10542342375	1
0	0	16	4	8	-1953045675	1
0	0	16	4	9	692081442540	1
0	0	16	4	10	2949271785990	1
0	0	16	4	11	-1040296249575	1
0	0	16	4	12	113709937590	1
0	0	16	4	13	2810338740	1
0	0	16	5	8	-8355315402	1
0	0	16	5	9	-545517986355	1
0	0	16	5	10	-1119790572165	1
0	0	16	5	11	201822691365	1
0	0	16	5	12	-1229268960	1
0	0	16	6	8	4685538150	1
0	0	16	6	9	181697315940	1
0	0	16	6	10	185991063975	1
0	0	16	6	11	-9784222470	1
0	0	16	7	8	-869791770	1
0	0	16	7	9	-29071003680	1
0	0	16	7	10	-8966492235	1
0	0	16	8	8	18600435	1
0	0	16	8	9	3825489465	1
0	0	16	9	8	114259815	1
0	0	17	0	12	-278219205	1
0	0	17	0	13	3481306695	1
0	0	17	0	14	63351675126	1
0	0	17	0	15	-17688070440	1
0	0	17	0	16	-3292076520	1
0	0	17	0	17	494594055	1
0	0	17	0	18	-6374280	1
0	0	17	1	11	-2279881890	1
0	0	17	1	12	18779156640	1
0	0	17	1	13	551577213468	1
0	0	17	1	14	-307102598100	1
0	0	17	1	15	25720485660	1
0	0	17	1	16	4926463740	1
0	0	17	1	17	452451960	1
0	0	17	2	10	-5339210580	1
0	0	17	2	11	-18003744855	1
0	0	17	2	12	1643054184522	1
0	0	17	2	13	-1276766794620	1
0	0	17	2	14	262087732620	1
0	0	17	2	15	-14234641110	1
0	0	17	2	16	-5530248270	1
0	0	17	3	9	1364031900	1
0	0	17	3	10	-159843674700	1
0	0	17	3	11	1437170778720	1
0	0	17	3	12	-2391481219500	1
0	0	17	3	13	721355545620	1
0	0	17	3	14	-71573803200	1
0	0	17	3	15	6675232680	1
0	0	17	4	9	18773153325	1
0	0	17	4	10	-1744228334340	1
0	0	17	4	11	-1565566530660	1
0	0	17	4	12	1026943630425	1
0	0	17	4	13	-138395940660	1
0	0	17	4	14	13769935200	1
0	0	17	5	9	87560927748	1
0	0	17	5	10	1390551199560	1
0	0	17	5	11	512871073650	1
0	0	17	5	12	-165917979720	1
0	0	17	5	13	12059336700	1
0	0	17	6	9	-50675851800	1
0	0	17	6	10	-461389203000	1
0	0	17	6	11	-65746042335	1
0	0	17	6	12	10441241010	1
0	0	17	7	9	10921703040	1
0	0	17	7	10	71840194380	1
0	0	17	7	11	1263254940	1
0	0	17	8	9	-855915255	1
0	0	17	8	10	-7043266305	1
0	0	17	9	9	-423381330	1
0	0	18	0	13	420396075	1
0	0	18	0	14	4105392660	1
0	0	18	0	15	12899785410	1
0	0	18	0	16	-17291110770	1
0	0	18	0	17	1521410265	1
0	0	18	0	18	248926950	1
0	0	18	0	19	-400920	1
0	0	18	1	12	2735641755	1
0	0	18	1	13	33659504640	1
0	0	18	1	14	5655392946	1
0	0	18	1	15	-97174166670	1
0	0	18	1	16	35186403240	1
0	0	18	1	17	-1195136910	1
0	0	18	1	18	60746760	1
0	0	18	2	11	3556226025	1
0	0	18	2	12	124512886530	1
0	0	18	2	13	49643583426	1
0	0	18	2	14	-91226226510	1
0	0	18	2	15	111624410340	1
0	0	18	2	16	-19324604970	1
0	0	18	2	17	-1604184480	1
0	0	18	3	10	-5358696750	1
0	0	18	3	11	175230367875	1
0	0	18	3	12	1133948521260	1
0	0	18	3	13	-141021827820	1
0	0	18	3	14	126678089430	1
0	0	18	3	15	-36345145500	1
0	0	18	3	16	7598701800	1
0	0	18	4	9	146146275	1
0	0	18	4	10	-77333522850	1
0	0	18	4	11	2554488969255	1
0	0	18	4	12	-1177010102925	1
0	0	18	4	13	192783787560	1
0	0	18	4	14	-45489151665	1
0	0	18	4	15	4121721045	1
0	0	18	5	9	1562436540	1
0	0	18	5	10	-403354861650	1
0	0	18	5	11	-2039737381785	1
0	0	18	5	12	541873022805	1
0	0	18	5	13	-67024256355	1
0	0	18	5	14	2847320910	1
0	0	18	6	9	4168977498	1
0	0	18	6	10	242816967540	1
0	0	18	6	11	667631908845	1
0	0	18	6	12	-108580350960	1
0	0	18	6	13	6587309610	1
0	0	18	7	9	-907583130	1
0	0	18	7	10	-57791649960	1
0	0	18	7	11	-99783460575	1
0	0	18	7	12	10227614850	1
0	0	18	8	9	-53144100	1
0	0	18	8	10	6113933460	1
0	0	18	8	11	8733642345	1
0	0	18	9	9	56687040	1
0	0	18	9	10	571102245	1
0	0	18	10	9	25686315	1
0	0	19	0	14	-21771585	1
0	0	19	0	15	-2841408720	1
0	0	19	0	16	-22718123946	1
0	0	19	0	17	1653156720	1
0	0	19	0	18	1062718665	1
0	0	19	0	19	61477620	1
0	0	19	0	20	-11280	1
0	0	19	1	13	135681480	1
0	0	19	1	14	-27958928760	1
0	0	19	1	15	-246496207536	1
0	0	19	1	16	95262844500	1
