x	y	r	h	coefficient_scaled_64_times_6_pow_15
13	6	7	0	-3525693600253870080
13	6	8	0	-723274068362526720
13	6	9	0	-637679504059269120
13	6	11	0	42797282151628800
13	8	4	0	-6144264534042869760
13	8	6	0	10880941504038174720
13	8	7	0	2304633643865210880
13	8	8	0	185766952839413760
13	8	9	0	1024994907531509760
13	8	11	0	-44937146259210240
13	10	6	0	-4108025017639895040
13	10	8	0	-291289001644523520
13	10	9	0	-475451056403251200
13	10	11	0	-72220413630873600
13	12	8	0	106637954501836800
13	12	11	0	39721227496980480
14	0	0	0	269087911528366080
14	0	2	0	-4279728215162880
14	0	3	0	-77035107872931840
14	0	4	0	-179748585036840960
14	0	5	0	-162629672176189440
14	0	6	0	136951302885212160
14	2	0	0	-763886905904332800
14	2	2	0	583848547602923520
14	2	3	0	230748679600865280
14	2	4	0	-105566629307351040
14	2	5	0	-52783314653675520
14	2	6	0	-414420348834938880
14	2	7	0	139804455028654080
14	2	8	0	108419781450792960
14	4	0	0	491286886683770880
14	4	2	0	-1181888555085987840
14	4	3	0	-182304533832007680
14	4	4	0	1574694790417612800
14	4	5	0	761256656272097280
14	4	6	0	-321514582164111360
14	4	7	0	-905875805542809600
14	4	8	0	9391625805496320
14	4	9	0	-184503838609244160
14	4	11	0	-15216811431690240
14	6	2	0	595805874188451840
14	6	4	0	-2092519614201200640
14	6	5	0	-510357589658173440
14	6	6	0	1954565250015559680
14	6	7	0	953844425954426880
14	6	8	0	155140147799654400
14	6	9	0	243944508264284160
14	6	11	0	-17118912860651520
14	8	4	0	798825481395240960
14	8	6	0	-1846702724842782720
14	8	7	0	-410853908655636480
14	8	8	0	-47745717900410880
14	8	9	0	-255713760855982080
14	8	11	0	12839184645488640
14	10	6	0	565538499448012800
14	10	8	0	51757963102126080
14	10	9	0	87466945397391360
14	10	11	0	16048980806860800
14	12	8	0	-15233993500262400
14	12	11	0	-7222041363087360
15	0	0	0	-20777816303861760
15	0	2	0	5072270477230080
15	0	3	0	8823637184348160
15	0	4	0	12363659288248320
15	0	5	0	9774687898828800
15	0	6	0	-26143327418056704
15	0	7	0	24727318576496640
15	0	8	0	18598325083176960
15	0	9	0	5072270477230080
15	0	11	0	338151365148672
15	2	0	0	47671417063342080
15	2	2	0	-51156126321868800
15	2	3	0	-19734302325473280
15	2	4	0	35664401793024000
15	2	5	0	26391657326837760
15	2	6	0	38755316615086080
15	2	7	0	-87021140374978560
15	2	8	0	-45650434295070720
15	2	9	0	-5706304286883840
15	4	0	0	-26025261324042240
15	4	2	0	78498834363187200
15	4	3	0	12163047028162560
15	4	4	0	-149857358284062720
15	4	5	0	-74092794725007360
15	4	6	0	74181955729489920
15	4	7	0	156566723871375360
15	4	8	0	22706335808225280
15	4	9	0	30433622863380480
15	4	11	0	3804202857922560
15	6	2	0	-33113561180405760
15	6	4	0	150347743808716800
15	6	5	0	37046397362503680
15	6	6	0	-196443983126200320
15	6	7	0	-112966992679403520
15	6	8	0	-16762268842721280
15	6	9	0	-37804265900605440
15	6	11	0	2853152143441920
15	8	4	0	-47557643906580480
15	8	6	0	142969670687784960
15	8	7	0	34104084214579200
15	8	8	0	5215918762229760
15	8	9	0	28353199425454080
15	8	11	0	-1604898080686080
15	10	6	0	-36057546097164288
15	10	8	0	-4212857461800960
15	10	9	0	-7422653623173120
15	10	11	0	-1604898080686080
15	12	8	0	1015599566684160
15	12	11	0	601836780257280
