x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	3	20	14	48700030421638840320
0	3	21	13	-128331161246210457600
0	3	21	15	-6032661426103910400
0	3	22	14	23691906691608084480
0	3	23	15	-1974325557634007040
0	4	2	4	548423766009446400
0	4	3	5	-548423766009446400
0	4	4	4	12942800877822935040
0	4	4	6	25008123730030755840
0	4	5	5	-49467823694052065280
0	4	5	7	-127453683220595343360
0	4	6	4	52868051043310632960
0	4	6	6	482612914088312832000
0	4	6	8	662276539833007472640
0	4	7	5	-146319460771320299520
0	4	7	7	-379838300338142576640
0	4	7	9	-1353729224017717493760
0	4	8	4	153119915469837434880
0	4	8	6	2056369753029020221440
0	4	8	8	1170994425183369953280
0	4	8	10	251397454338730229760
0	4	9	5	-1101454291653372149760
0	4	9	7	-7188738724851823411200
0	4	9	9	-6549276613684808908800
0	4	9	11	6212544421355008819200
0	4	10	4	7129508958122803200
0	4	10	6	4047367393149714432000
0	4	10	8	6612235662022693355520
0	4	10	10	13501754380139762810880
0	4	10	12	-11261882035003981824000
0	4	11	5	-70746665815218585600
0	4	11	7	-10149568952783622635520
0	4	11	9	10582823727931085291520
0	4	11	11	-11398220183233930199040
0	4	11	13	3057462495502663680000
0	4	12	4	-1974325557634007040
0	4	12	6	338706517887434096640
0	4	12	8	18422651147789323468800
0	4	12	10	-36931295142088928133120
0	4	12	12	2678721042696539996160
0	4	12	14	5844003650596660838400
0	4	13	5	20730418355157073920
0	4	13	7	-1052315522218925752320
0	4	13	9	-23856433821410918400000
0	4	13	11	54309747439396265656320
0	4	13	13	-6240514033421490585600
0	4	13	15	3682117164987423129600
0	4	14	6	-98716277881700352000
0	4	14	8	2361951475449483755520
0	4	14	10	21495579193493453537280
0	4	14	12	-52341344858435160637440
0	4	14	14	12675170080010325196800
0	4	15	7	281341391962846003200
0	4	15	9	-3957206526017761443840
0	4	15	11	-13146814518778449100800
0	4	15	13	33811202652507985674240
0	4	15	15	-5904878688623709388800
0	4	16	8	-533067900561181900800
0	4	16	10	4929232808892904243200
0	4	16	12	5274081672959644139520
0	4	16	14	-13079248710806085304320
0	4	17	9	704834224075340513280
0	4	17	11	-4467240628406546595840
0	4	17	13	-1299764325442387968000
0	4	17	15	2261699611022956953600
0	4	18	10	-663373387365026365440
0	4	18	12	2844015965771787141120
0	4	18	14	167159563879679262720
0	4	19	11	444223250467651584000
0	4	19	13	-1200938362807485726720
0	4	19	15	-5922976672902021120
0	4	20	12	-207304183551570739200
0	4	20	14	301413701798791741440
0	4	21	13	64165580623105228800
0	4	21	15	-34002273492585676800
0	4	22	14	-11845953345804042240
0	4	23	15	987162778817003520
0	5	4	6	-17110821499494727680
0	5	5	7	70746665815218585600
0	5	6	6	-207962292070782074880
0	5	6	8	-407149803885413007360
0	5	7	7	-440932707871594905600
0	5	7	9	411975933026296135680
0	5	8	6	-1421514401496485068800
0	5	8	8	-341338951964279439360
0	5	8	10	1843581331817355018240
0	5	9	7	4494223077694211358720
0	5	9	9	5459668275377240801280
0	5	9	11	-10203533851358952161280
0	5	10	6	-2632434076845342720
0	5	10	8	-723919371132469248000
0	5	10	10	-11295774623743365611520
0	5	10	12	14899576874944639795200
0	5	11	7	-493581389408501760000
0	5	11	9	-16418491337284402544640
0	5	11	11	10055020695523594076160
0	5	11	13	-907751017498835681280
0	5	12	6	-35537860037412126720
0	5	12	8	3609067119354964869120
0	5	12	10	33790801288412434268160
0	5	12	12	-3730159086889850634240
0	5	12	14	-11320782747473396367360
0	5	13	7	328725205346062172160
0	5	13	9	-11556385597351054540800
0	5	13	11	-34465143151097649561600
0	5	13	13	8923951520505711820800
0	5	13	15	-7527511053591178641408
0	5	14	8	-1350438681421660815360
0	5	14	10	21520148578210676736000
0	5	14	12	21390281830419639828480
0	5	14	14	-15368150140623110799360
0	5	15	9	3233945263404503531520
0	5	15	11	-25689924155933699604480
0	5	15	13	-8472050337313927987200
0	5	15	15	6945677311756436766720
0	5	16	10	-4975300405237697740800
0	5	16	12	20230255880556458803200
0	5	16	14	2098049959245738147840
0	5	17	11	5099682915368640184320
