x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
1	0	5	4	3273364935410701271040
1	0	5	6	339619986222693580800
1	0	6	0	937072054055385169920
1	0	6	2	-4007954576440591810560
1	0	6	4	-8840719644892434432000
1	0	6	6	-2377339903558855065600
1	0	6	8	-25503418943708037120
1	0	7	0	-735554531145988177920
1	0	7	2	2381100034004557332480
1	0	7	4	15769659748839970406400
1	0	7	6	10049531316390693273600
1	0	7	8	382551284155620556800
1	0	8	0	264480633645548175360
1	0	8	2	190020265800929280000
1	0	8	4	-17471936269696454000640
1	0	8	6	-28484237504086611886080
1	0	8	8	-2677858989089343897600
1	0	8	10	-31460672101985648640
1	0	9	0	28508556903202160640
1	0	9	2	-1141196162622100439040
1	0	9	4	8444185268527841771520
1	0	9	6	56930652620385528545280
1	0	9	8	11348599829179956756480
1	0	9	10	471910081529784729600
1	0	10	0	-1374219058119966720
1	0	10	2	-98957927103598264320
1	0	10	4	6715673525764881285120
1	0	10	6	-81926556783379886407680
1	0	10	8	-31968699316155692974080
1	0	10	10	-3303370570708493107200
1	0	10	12	4982087149342064640
1	0	11	0	-57335109315172761600
1	0	11	2	1351924567062692659200
1	0	11	4	-16279378507563300126720
1	0	11	6	85233692626006888120320
1	0	11	8	62015586364097052180480
1	0	11	10	14331058519383753523200
1	0	11	12	-74731307240130969600
1	0	12	0	19682996668716810240
1	0	12	2	-1131235415971953868800
1	0	12	4	14912895003337325445120
1	0	12	6	-64394247626167136256000
1	0	12	8	-82177210437985966325760
1	0	12	10	-43133901096509284515840
1	0	12	12	523119150680916787200
1	0	12	14	-262215113123266560
1	0	13	0	3776450566516899840
1	0	13	2	363685506604895600640
1	0	13	4	-8208568708056033361920
1	0	13	6	37464525855955644088320
1	0	13	8	67877208128176766484480
1	0	13	10	95483633410915852124160
1	0	13	12	-2267178707210245079040
1	0	13	14	3933226696848998400
1	0	14	2	-44903909666292203520
1	0	14	4	3211965467157406187520
1	0	14	6	-21174958663114449715200
1	0	14	8	-18524224370727079280640
1	0	14	10	-160698009361191933542400
1	0	14	12	6804497609967186247680
1	0	14	14	-27532586877942988800
1	0	15	2	9033567720736849920
1	0	15	4	-1180552423130353336320
1	0	15	6	14680411313628845998080
1	0	15	8	-33797743990525260103680
1	0	15	10	209479669232752742400000
1	0	15	12	-14982925290608194191360
1	0	15	14	119307876471086284800
1	0	16	4	415127655856581672960
1	0	16	6	-9796598275507136593920
1	0	16	8	55643906504088789811200
1	0	16	10	-213318087171052857753600
1	0	16	12	25007738119570280448000
1	0	16	14	-357923629413258854400
1	0	17	4	-78152100480614891520
1	0	17	6	4569938120064621772800
1	0	17	8	-44593342429073860362240
1	0	17	10	169728464777056679854080
1	0	17	12	-32222612664520991539200
1	0	17	14	787431984709169479680
1	0	18	6	-1238815592971781898240
1	0	18	8	22495179195028990033920
1	0	18	10	-104664576308173590528000
1	0	18	12	32320341779623874887680
1	0	18	14	-1312386641181949132800
1	0	19	6	147023842545788682240
1	0	19	8	-7263747671623496663040
1	0	19	10	49123456414604852428800
1	0	19	12	-25239392318332670607360
1	0	19	14	1687354252948220313600
1	0	20	8	1384689459433219522560
1	0	20	10	-16984881123103464652800
1	0	20	12	15221818683081909043200
1	0	20	14	-1687354252948220313600
1	0	21	8	-119390140035987701760
1	0	21	10	4083777589739935334400
1	0	21	12	-6963430817356723814400
1	0	21	14	1312386641181949132800
1	0	22	10	-610441924823770890240
1	0	22	12	2339241590063886336000
1	0	22	14	-787431984709169479680
1	0	23	10	42758201681780244480
1	0	23	12	-544836731814890864640
1	0	23	14	357923629413258854400
1	0	24	12	78679958355398983680
1	0	24	14	-119307876471086284800
1	0	25	12	-5311141408947732480
1	0	25	14	27532586877942988800
1	0	26	14	-3933226696848998400
1	0	27	14	262215113123266560
1	1	1	0	8610253126348308480
1	1	2	0	-81440929252402790400
1	1	3	0	403914103665957273600
1	1	3	2	96961321830470123520
1	1	4	0	-1203186900248124456960
1	1	4	2	-842543431720312504320
1	1	5	0	2266964479176647639040
1	1	5	2	3870829782871273635840
1	1	5	4	441865028273810964480
1	1	6	0	-2528123876550346014720
1	1	6	2	-10594505154147086499840
1	1	6	4	-4062174834831969484800
1	1	7	0	1053522054504146534400
1	1	7	2	18427641804060009431040
1	1	7	4	19487909470886072156160
1	1	7	6	739275236580733747200
1	1	8	0	1055277010555376762880
1	1	8	2	-19443925884852114554880
1	1	8	4	-57273977894677323448320
1	1	8	6	-6260257288997830656000
1	1	9	0	-1292689658860866109440
1	1	9	2	7558705397401795952640
1	1	9	4	109314951056469110292480
1	1	9	6	25659760848803180052480
