x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
0	14	8	6	9919011601553251368960
0	14	8	7	-9689697344192501514240
0	14	8	8	6476372814389953167360
0	14	8	9	-2702632318894551859200
0	14	8	10	540526463778910371840
0	14	9	0	462210647237591040
0	14	9	1	-7626475679420252160
0	14	9	2	54945290690368634880
0	14	9	3	-226974315959109550080
0	14	9	4	593305142060352798720
0	14	9	5	-1020994431582386257920
0	14	9	6	1166590785462227435520
0	14	9	7	-876698045147900805120
0	14	9	8	429769237434602618880
0	14	9	9	-140396484098418278400
0	14	9	10	28079296819683655680
0	14	10	0	-57776330904698880
0	14	10	1	1039973956284579840
0	14	10	2	-5719856759565189120
0	14	10	4	128696777090216755200
0	14	10	5	-617744530033040424960
0	14	10	6	1441403903410427658240
0	14	10	7	-1853233590099121274880
0	14	10	8	1158270993811950796800
0	14	10	10	-463308397524780318720
0	14	10	11	252713671377152901120
0	14	10	12	-42118945229525483520
0	15	0	0	977984767918080
0	15	0	1	-2933954303754240
0	15	0	2	2933954303754240
0	15	1	0	2294502724730880
0	15	1	1	-10325262261288960
0	15	1	2	10325262261288960
0	15	2	0	-16099133871882240
0	15	2	1	96594803231293440
0	15	2	2	-241487008078233600
0	15	2	3	289784409693880320
0	15	2	4	-144892204846940160
0	15	3	0	-37012961985822720
0	15	3	1	277597214893670400
0	15	3	2	-777272201702277120
0	15	3	3	999349973617213440
0	15	3	4	-499674986808606720
0	15	4	0	108330620446310400
0	15	4	1	-974975584016793600
0	15	4	2	3887715141266964480
0	15	4	3	-8701657087349882880
0	15	4	4	11541273475798794240
0	15	4	5	-8628533918548623360
0	15	4	6	2876177972849541120
0	15	5	0	275942163747962880
0	15	5	1	-2897392719353610240
0	15	5	2	12831310614280273920
0	15	5	3	-31043493421645824000
0	15	5	4	43460890790304153600
0	15	5	5	-33526972895377489920
0	15	5	6	11175657631792496640
0	15	6	0	-254576958048829440
0	15	6	1	3054923496585953280
0	15	6	2	-17289567023231139840
0	15	6	3	59376013066622730240
0	15	6	4	-133425408672698204160
0	15	6	5	198602526464220856320
0	15	6	6	-189730248649668034560
0	15	6	7	105882348424223784960
0	15	6	8	-26470587106055946240
0	15	7	0	-895533129022832640
0	15	7	1	12089697241808240640
0	15	7	2	-72993172056723947520
0	15	7	3	258661022439655342080
0	15	7	4	-588462763326402723840
0	15	7	5	878550498757532712960
0	15	7	6	-838836493301915320320
0	15	7	7	467988280328060928000
0	15	7	8	-116997070082015232000
0	15	8	0	-30814043149172736
0	15	8	1	462210647237591040
0	15	8	2	-310547778612756480
0	15	8	3	-21232801607476838400
0	15	8	4	146982985821553950720
0	15	8	5	-496769559568236675072
0	15	8	6	1014234600866536488960
0	15	8	7	-1314267087254637772800
0	15	8	8	1062138401227894947840
0	15	8	9	-489047752942823669760
0	15	8	10	97809550588564733952
0	15	9	0	1136267841125744640
0	15	9	1	-18748419378574786560
0	15	9	2	143155303899117649920
0	15	9	3	-667078294584290181120
0	15	9	4	2096977486103319674880
0	15	9	5	-4631329019196572958720
0	15	9	6	7252063389033714155520
0	15	9	7	-7925381527355711815680
0	15	9	8	5772050452496221470720
0	15	9	9	-2527136713771529011200
0	15	9	10	505427342754305802240
0	15	10	0	866644963570483200
0	15	10	1	-15599609344268697600
0	15	10	2	125316861732291870720
0	15	10	3	-592785155082210508800
0	15	10	4	1831134143528073953280
0	15	10	5	-3862463273640929525760
0	15	10	6	5624179155587007774720
0	15	10	7	-5522261707871118950400
0	15	10	8	3339096380140714721280
0	15	10	9	-842378904590509670400
0	15	10	10	-294832616606678384640
0	15	10	11	252713671377152901120
0	15	10	12	-42118945229525483520
0	15	11	0	231105323618795520
0	15	11	1	-4506553810566512640
0	15	11	2	36745746455388487680
0	15	11	3	-160155989267825295360
0	15	11	4	369190754481025843200
0	15	11	5	-196555077737785589760
0	15	11	6	-1476763017924103372800
0	15	11	7	5228989052198867435520
0	15	11	8	-9169450372561140449280
0	15	11	9	9874552714922085580800
0	15	11	10	-6607994518232220303360
0	15	11	11	2527136713771529011200
0	15	11	12	-421189452295254835200
0	15	13	0	15407021574586368
