a0	a1	a2	a5	a3	a4	coefficient
1	5	2	3	1	3	2760
0	6	2	3	1	3	540
5	0	3	3	1	3	960
4	1	3	3	1	3	6320
3	2	3	3	1	3	12000
2	3	3	3	1	3	8640
1	4	3	3	1	3	4600
0	5	3	3	1	3	880
4	0	4	3	1	3	1270
3	1	4	3	1	3	6320
2	2	4	3	1	3	10140
1	3	4	3	1	3	4600
0	4	4	3	1	3	1300
3	0	5	3	1	3	1100
2	1	5	3	1	3	3580
1	2	5	3	1	3	2760
0	3	5	3	1	3	880
2	0	6	3	1	3	350
1	1	6	3	1	3	1180
0	2	6	3	1	3	540
0	1	7	3	1	3	180
0	0	8	3	1	3	30
6	1	0	3	2	3	540
5	2	0	3	2	3	1280
4	3	0	3	2	3	2130
3	4	0	3	2	3	2640
2	5	0	3	2	3	1520
1	6	0	3	2	3	350
0	7	0	3	2	3	120
6	0	1	3	2	3	540
5	1	1	3	2	3	2760
4	2	1	3	2	3	10140
3	3	1	3	2	3	12000
2	4	1	3	2	3	8960
1	5	1	3	2	3	3580
0	6	1	3	2	3	350
5	0	2	3	2	3	1280
4	1	2	3	2	3	10140
3	2	2	3	2	3	18720
2	3	2	3	2	3	18720
1	4	2	3	2	3	10140
0	5	2	3	2	3	1280
4	0	3	3	2	3	2130
3	1	3	3	2	3	12000
2	2	3	3	2	3	18720
1	3	3	3	2	3	8640
0	4	3	3	2	3	2410
3	0	4	3	2	3	2640
2	1	4	3	2	3	8960
1	2	4	3	2	3	10140
0	3	4	3	2	3	2410
2	0	5	3	2	3	1520
1	1	5	3	2	3	3580
0	2	5	3	2	3	1280
1	0	6	3	2	3	350
0	1	6	3	2	3	350
0	0	7	3	2	3	120
6	0	0	3	3	3	740
5	1	0	3	3	3	880
4	2	0	3	3	3	2410
3	3	0	3	3	3	5220
2	4	0	3	3	3	2640
1	5	0	3	3	3	1100
0	6	0	3	3	3	620
5	0	1	3	3	3	880
4	1	1	3	3	3	4600
3	2	1	3	3	3	8640
2	3	1	3	3	3	12000
1	4	1	3	3	3	6320
0	5	1	3	3	3	960
4	0	2	3	3	3	2410
3	1	2	3	3	3	8640
2	2	2	3	3	3	18720
1	3	2	3	3	3	12000
0	4	2	3	3	3	2130
3	0	3	3	3	3	5220
2	1	3	3	3	3	12000
1	2	3	3	3	3	12000
0	3	3	3	3	3	5220
2	0	4	3	3	3	2640
1	1	4	3	3	3	6320
0	2	4	3	3	3	2130
1	0	5	3	3	3	1100
0	1	5	3	3	3	960
0	0	6	3	3	3	620
4	1	0	3	4	3	1300
3	2	0	3	4	3	2410
2	3	0	3	4	3	2130
1	4	0	3	4	3	1270
0	5	0	3	4	3	570
4	0	1	3	4	3	1300
3	1	1	3	4	3	4600
2	2	1	3	4	3	10140
1	3	1	3	4	3	6320
0	4	1	3	4	3	1270
3	0	2	3	4	3	2410
2	1	2	3	4	3	10140
1	2	2	3	4	3	8960
0	3	2	3	4	3	2640
2	0	3	3	4	3	2130
1	1	3	3	4	3	6320
0	2	3	3	4	3	2640
1	0	4	3	4	3	1270
0	1	4	3	4	3	1270
0	0	5	3	4	3	570
3	1	0	3	5	3	880
2	2	0	3	5	3	1280
1	3	0	3	5	3	960
0	4	0	3	5	3	570
3	0	1	3	5	3	880
2	1	1	3	5	3	2760
1	2	1	3	5	3	3580
0	3	1	3	5	3	1100
2	0	2	3	5	3	1280
1	1	2	3	5	3	3580
0	2	2	3	5	3	1520
1	0	3	3	5	3	960
0	1	3	3	5	3	1100
0	0	4	3	5	3	570
3	0	0	3	6	3	740
2	1	0	3	6	3	540
1	2	0	3	6	3	350
0	3	0	3	6	3	620
2	0	1	3	6	3	540
1	1	1	3	6	3	1180
0	2	1	3	6	3	350
1	0	2	3	6	3	350
0	1	2	3	6	3	350
0	0	3	3	6	3	620
1	1	0	3	7	3	180
0	2	0	3	7	3	120
1	0	1	3	7	3	180
0	0	2	3	7	3	120
0	1	0	3	8	3	30
0	0	1	3	8	3	30
0	0	0	3	9	3	60
7	1	0	3	0	4	10
6	2	0	3	0	4	240
5	3	0	3	0	4	180
4	4	0	3	0	4	330
3	5	0	3	0	4	570
2	6	0	3	0	4	95
1	7	0	3	0	4	50
0	8	0	3	0	4	70
7	0	1	3	0	4	10
6	1	1	3	0	4	120
5	2	1	3	0	4	790
4	3	1	3	0	4	940
3	4	1	3	0	4	1270
2	5	1	3	0	4	750
1	6	1	3	0	4	220
0	7	1	3	0	4	20
6	0	2	3	0	4	240
5	1	2	3	0	4	790
4	2	2	3	0	4	1790
3	3	2	3	0	4	2640
2	4	2	3	0	4	2030
1	5	2	3	0	4	700
0	6	2	3	0	4	30
5	0	3	3	0	4	180
4	1	3	3	0	4	940
3	2	3	3	0	4	2640
2	3	3	3	0	4	2610
1	4	3	3	0	4	1120
0	5	3	3	0	4	390
4	0	4	3	0	4	330
3	1	4	3	0	4	1270
2	2	4	3	0	4	2030
1	3	4	3	0	4	1120
0	4	4	3	0	4	220
3	0	5	3	0	4	570
2	1	5	3	0	4	750
1	2	5	3	0	4	700
0	3	5	3	0	4	390
2	0	6	3	0	4	95
1	1	6	3	0	4	220
0	2	6	3	0	4	30
1	0	7	3	0	4	50
0	1	7	3	0	4	20
0	0	8	3	0	4	70
7	0	0	3	1	4	160
6	1	0	3	1	4	180
5	2	0	3	1	4	690
4	3	0	3	1	4	1920
3	4	0	3	1	4	1270
2	5	0	3	1	4	660
1	6	0	3	1	4	150
0	7	0	3	1	4	50
6	0	1	3	1	4	180
5	1	1	3	1	4	1060
4	2	1	3	1	4	3280
3	3	1	3	1	4	6320
2	4	1	3	1	4	3880
1	5	1	3	1	4	1340
0	6	1	3	1	4	220
5	0	2	3	1	4	690
4	1	2	3	1	4	3280
3	2	2	3	1	4	8960
2	3	2	3	1	4	8900
1	4	2	3	1	4	3030
0	5	2	3	1	4	700
4	0	3	3	1	4	1920
3	1	3	3	1	4	6320
2	2	3	3	1	4	8900
1	3	3	3	1	4	7740
0	4	3	3	1	4	1120
3	0	4	3	1	4	1270
2	1	4	3	1	4	3880
1	2	4	3	1	4	3030
0	3	4	3	1	4	1120
2	0	5	3	1	4	660
1	1	5	3	1	4	1340
0	2	5	3	1	4	700
1	0	6	3	1	4	150
0	1	6	3	1	4	220
0	0	7	3	1	4	50
5	1	0	3	2	4	780
4	2	0	3	2	4	1720
3	3	0	3	2	4	2130
2	4	0	3	2	4	1935
1	5	0	3	2	4	660
0	6	0	3	2	4	95
5	0	1	3	2	4	780
4	1	1	3	2	4	4220
3	2	1	3	2	4	10140
2	3	1	3	2	4	9500
1	4	1	3	2	4	3880
0	5	1	3	2	4	750
4	0	2	3	2	4	1720
3	1	2	3	2	4	10140
2	2	2	3	2	4	13390
1	3	2	3	2	4	8900
0	4	2	3	2	4	2030
3	0	3	3	2	4	2130
2	1	3	3	2	4	9500
1	2	3	3	2	4	8900
0	3	3	3	2	4	2610
2	0	4	3	2	4	1935
1	1	4	3	2	4	3880
0	2	4	3	2	4	2030
1	0	5	3	2	4	660
0	1	5	3	2	4	750
0	0	6	3	2	4	95
4	1	0	3	3	4	1300
3	2	0	3	3	4	2410
2	3	0	3	3	4	2130
1	4	0	3	3	4	1270
0	5	0	3	3	4	570
4	0	1	3	3	4	1300
3	1	1	3	3	4	4600
2	2	1	3	3	4	10140
1	3	1	3	3	4	6320
0	4	1	3	3	4	1270
3	0	2	3	3	4	2410
2	1	2	3	3	4	10140
1	2	2	3	3	4	8960
0	3	2	3	3	4	2640
2	0	3	3	3	4	2130
1	1	3	3	3	4	6320
0	2	3	3	3	4	2640
1	0	4	3	3	4	1270
0	1	4	3	3	4	1270
0	0	5	3	3	4	570
4	0	0	3	4	4	1200
3	1	0	3	4	4	1300
2	2	0	3	4	4	1720
1	3	0	3	4	4	1920
0	4	0	3	4	4	330
3	0	1	3	4	4	1300
2	1	1	3	4	4	4220
1	2	1	3	4	4	3280
0	3	1	3	4	4	940
2	0	2	3	4	4	1720
1	1	2	3	4	4	3280
0	2	2	3	4	4	1790
1	0	3	3	4	4	1920
0	1	3	3	4	4	940
0	0	4	3	4	4	330
2	1	0	3	5	4	780
1	2	0	3	5	4	690
0	3	0	3	5	4	180
2	0	1	3	5	4	780
1	1	1	3	5	4	1060
0	2	1	3	5	4	790
1	0	2	3	5	4	690
0	1	2	3	5	4	790
0	0	3	3	5	4	180
1	1	0	3	6	4	180
0	2	0	3	6	4	240
1	0	1	3	6	4	180
0	1	1	3	6	4	120
0	0	2	3	6	4	240
1	0	0	3	7	4	160
0	1	0	3	7	4	10
0	0	1	3	7	4	10
6	1	0	3	0	5	140
5	2	0	3	0	5	110
4	3	0	3	0	5	180
3	4	0	3	0	5	570
2	5	0	3	0	5	200
1	6	0	3	0	5	100
0	7	0	3	0	5	100
6	0	1	3	0	5	140
5	1	1	3	0	5	500
4	2	1	3	0	5	790
3	3	1	3	0	5	1100
2	4	1	3	0	5	690
1	5	1	3	0	5	300
0	6	1	3	0	5	20
5	0	2	3	0	5	110
4	1	2	3	0	5	790
3	2	2	3	0	5	1520
2	3	2	3	0	5	1560
1	4	2	3	0	5	840
0	5	2	3	0	5	60
4	0	3	3	0	5	180
3	1	3	3	0	5	1100
2	2	3	3	0	5	1560
1	3	3	3	0	5	600
0	4	3	3	0	5	220
3	0	4	3	0	5	570
2	1	4	3	0	5	690
1	2	4	3	0	5	840
0	3	4	3	0	5	220
2	0	5	3	0	5	200
1	1	5	3	0	5	300
0	2	5	3	0	5	60
1	0	6	3	0	5	100
0	1	6	3	0	5	20
0	0	7	3	0	5	100
5	1	0	3	1	5	240
4	2	0	3	1	5	690
3	3	0	3	1	5	960
2	4	0	3	1	5	900
1	5	0	3	1	5	240
0	6	0	3	1	5	100
5	0	1	3	1	5	240
4	1	1	3	1	5	1060
3	2	1	3	1	5	3580
2	3	1	3	1	5	2420
1	4	1	3	1	5	1420
0	5	1	3	1	5	300
4	0	2	3	1	5	690
3	1	2	3	1	5	3580
2	2	2	3	1	5	4840
1	3	2	3	1	5	2660
0	4	2	3	1	5	840
3	0	3	3	1	5	960
2	1	3	3	1	5	2420
1	2	3	3	1	5	2660
0	3	3	3	1	5	600
2	0	4	3	1	5	900
1	1	4	3	1	5	1420
0	2	4	3	1	5	840
1	0	5	3	1	5	240
0	1	5	3	1	5	300
0	0	6	3	1	5	100
5	0	0	3	2	5	580
4	1	0	3	2	5	780
3	2	0	3	2	5	1280
2	3	0	3	2	5	2280
1	4	0	3	2	5	900
0	5	0	3	2	5	200
4	0	1	3	2	5	780
3	1	1	3	2	5	2760
2	2	1	3	2	5	3400
1	3	1	3	2	5	2420
0	4	1	3	2	5	690
3	0	2	3	2	5	1280
2	1	2	3	2	5	3400
1	2	2	3	2	5	4840
0	3	2	3	2	5	1560
2	0	3	3	2	5	2280
1	1	3	3	2	5	2420
0	2	3	3	2	5	1560
1	0	4	3	2	5	900
0	1	4	3	2	5	690
0	0	5	3	2	5	200
3	1	0	3	3	5	880
2	2	0	3	3	5	1280
1	3	0	3	3	5	960
0	4	0	3	3	5	570
3	0	1	3	3	5	880
2	1	1	3	3	5	2760
1	2	1	3	3	5	3580
0	3	1	3	3	5	1100
2	0	2	3	3	5	1280
1	1	2	3	3	5	3580
0	2	2	3	3	5	1520
1	0	3	3	3	5	960
0	1	3	3	3	5	1100
0	0	4	3	3	5	570
2	1	0	3	4	5	780
1	2	0	3	4	5	690
0	3	0	3	4	5	180
2	0	1	3	4	5	780
1	1	1	3	4	5	1060
0	2	1	3	4	5	790
1	0	2	3	4	5	690
0	1	2	3	4	5	790
0	0	3	3	4	5	180
2	0	0	3	5	5	580
1	1	0	3	5	5	240
0	2	0	3	5	5	110
1	0	1	3	5	5	240
0	1	1	3	5	5	500
0	0	2	3	5	5	110
0	1	0	3	6	5	140
0	0	1	3	6	5	140
6	0	0	3	0	6	120
5	1	0	3	0	6	140
4	2	0	3	0	6	240
3	3	0	3	0	6	620
2	4	0	3	0	6	270
1	5	0	3	0	6	170
0	6	0	3	0	6	160
5	0	1	3	0	6	140
4	1	1	3	0	6	120
3	2	1	3	0	6	350
2	3	1	3	0	6	480
1	4	1	3	0	6	240
0	5	1	3	0	6	20
4	0	2	3	0	6	240
3	1	2	3	0	6	350
2	2	2	3	0	6	700
1	3	2	3	0	6	470
0	4	2	3	0	6	30
3	0	3	3	0	6	620
2	1	3	3	0	6	480
1	2	3	3	0	6	470
0	3	3	3	0	6	300
2	0	4	3	0	6	270
1	1	4	3	0	6	240
0	2	4	3	0	6	30
1	0	5	3	0	6	170
0	1	5	3	0	6	20
0	0	6	3	0	6	160
4	1	0	3	1	6	180
3	2	0	3	1	6	350
2	3	0	3	1	6	290
1	4	0	3	1	6	130
0	5	0	3	1	6	170
4	0	1	3	1	6	180
3	1	1	3	1	6	1180
2	2	1	3	1	6	1600
1	3	1	3	1	6	1120
0	4	1	3	1	6	240
3	0	2	3	1	6	350
2	1	2	3	1	6	1600
1	2	2	3	1	6	1280
0	3	2	3	1	6	470
2	0	3	3	1	6	290
1	1	3	3	1	6	1120
0	2	3	3	1	6	470
1	0	4	3	1	6	130
0	1	4	3	1	6	240
0	0	5	3	1	6	170
3	1	0	3	2	6	540
2	2	0	3	2	6	670
1	3	0	3	2	6	290
0	4	0	3	2	6	270
3	0	1	3	2	6	540
2	1	1	3	2	6	1260
1	2	1	3	2	6	1600
0	3	1	3	2	6	480
2	0	2	3	2	6	670
1	1	2	3	2	6	1600
0	2	2	3	2	6	700
1	0	3	3	2	6	290
0	1	3	3	2	6	480
0	0	4	3	2	6	270
3	0	0	3	3	6	740
2	1	0	3	3	6	540
1	2	0	3	3	6	350
0	3	0	3	3	6	620
2	0	1	3	3	6	540
1	1	1	3	3	6	1180
0	2	1	3	3	6	350
1	0	2	3	3	6	350
0	1	2	3	3	6	350
0	0	3	3	3	6	620
1	1	0	3	4	6	180
0	2	0	3	4	6	240
1	0	1	3	4	6	180
0	1	1	3	4	6	120
0	0	2	3	4	6	240
0	1	0	3	5	6	140
0	0	1	3	5	6	140
0	0	0	3	6	6	120
4	1	0	3	0	7	10
3	2	0	3	0	7	120
2	3	0	3	0	7	70
1	4	0	3	0	7	100
0	5	0	3	0	7	100
4	0	1	3	0	7	10
2	2	1	3	0	7	150
1	3	1	3	0	7	100
0	4	1	3	0	7	20
3	0	2	3	0	7	120
2	1	2	3	0	7	150
1	2	2	3	0	7	140
2	0	3	3	0	7	70
1	1	3	3	0	7	100
1	0	4	3	0	7	100
0	1	4	3	0	7	20
0	0	5	3	0	7	100
4	0	0	3	1	7	160
3	1	0	3	1	7	180
2	2	0	3	1	7	140
1	3	0	3	1	7	140
0	4	0	3	1	7	100
3	0	1	3	1	7	180
2	1	1	3	1	7	340
1	2	1	3	1	7	360
0	3	1	3	1	7	100
2	0	2	3	1	7	140
1	1	2	3	1	7	360
0	2	2	3	1	7	140
1	0	3	3	1	7	140
0	1	3	3	1	7	100
0	0	4	3	1	7	100
2	1	0	3	2	7	120
1	2	0	3	2	7	140
0	3	0	3	2	7	70
2	0	1	3	2	7	120
1	1	1	3	2	7	340
0	2	1	3	2	7	150
1	0	2	3	2	7	140
0	1	2	3	2	7	150
0	0	3	3	2	7	70
1	1	0	3	3	7	180
0	2	0	3	3	7	120
1	0	1	3	3	7	180
0	0	2	3	3	7	120
1	0	0	3	4	7	160
0	1	0	3	4	7	10
0	0	1	3	4	7	10
3	1	0	3	0	8	30
2	2	0	3	0	8	25
1	3	0	3	0	8	60
0	4	0	3	0	8	70
3	0	1	3	0	8	30
2	1	1	3	0	8	50
1	2	1	3	0	8	30
2	0	2	3	0	8	25
1	1	2	3	0	8	30
1	0	3	3	0	8	60
0	0	4	3	0	8	70
2	1	0	3	1	8	60
1	2	0	3	1	8	100
0	3	0	3	1	8	60
2	0	1	3	1	8	60
0	2	1	3	1	8	30
1	0	2	3	1	8	100
0	1	2	3	1	8	30
0	0	3	3	1	8	60
2	0	0	3	2	8	140
1	1	0	3	2	8	60
0	2	0	3	2	8	25
1	0	1	3	2	8	60
0	1	1	3	2	8	50
0	0	2	3	2	8	25
0	1	0	3	3	8	30
0	0	1	3	3	8	30
3	0	0	3	0	9	60
2	1	0	3	0	9	50
1	2	0	3	0	9	50
0	3	0	3	0	9	60
2	0	1	3	0	9	50
1	0	2	3	0	9	50
0	0	3	3	0	9	60
0	2	0	3	1	9	50
0	0	2	3	1	9	50
0	1	0	3	2	9	50
0	0	1	3	2	9	50
0	0	0	3	3	9	60
0	0	0	3	0	12	10
11	0	0	4	0	0	20
8	3	0	4	0	0	70
7	4	0	4	0	0	60
6	5	0	4	0	0	40
5	6	0	4	0	0	50
4	7	0	4	0	0	20
7	3	1	4	0	0	20
6	4	1	4	0	0	100
5	5	1	4	0	0	80
4	6	1	4	0	0	105
3	7	1	4	0	0	160
0	10	1	4	0	0	55
7	2	2	4	0	0	60
6	3	2	4	0	0	30
5	4	2	4	0	0	80
4	5	2	4	0	0	120
8	0	3	4	0	0	70
7	1	3	4	0	0	20
6	2	3	4	0	0	30
5	3	3	4	0	0	220
4	4	3	4	0	0	220
7	0	4	4	0	0	60
6	1	4	4	0	0	100
5	2	4	4	0	0	80
4	3	4	4	0	0	220
3	4	4	4	0	0	1200
0	7	4	4	0	0	1850
6	0	5	4	0	0	40
5	1	5	4	0	0	80
4	2	5	4	0	0	120
5	0	6	4	0	0	50
4	1	6	4	0	0	105
4	0	7	4	0	0	20
3	1	7	4	0	0	160
0	4	7	4	0	0	1850
0	1	10	4	0	0	55
8	2	0	4	1	0	100
7	3	0	4	1	0	100
6	4	0	4	1	0	70
5	5	0	4	1	0	170
4	6	0	4	1	0	70
3	7	0	4	1	0	10
2	8	0	4	1	0	40
7	2	1	4	1	0	90
6	3	1	4	1	0	240
5	4	1	4	1	0	280
4	5	1	4	1	0	270
3	6	1	4	1	0	180
8	0	2	4	1	0	100
7	1	2	4	1	0	90
6	2	2	4	1	0	215
5	3	2	4	1	0	840
4	4	2	4	1	0	710
3	5	2	4	1	0	780
2	6	2	4	1	0	830
7	0	3	4	1	0	100
6	1	3	4	1	0	240
5	2	3	4	1	0	840
4	3	3	4	1	0	1120
3	4	3	4	1	0	1300
2	5	3	4	1	0	1780
6	0	4	4	1	0	70
5	1	4	4	1	0	280
4	2	4	4	1	0	710
3	3	4	4	1	0	1300
5	0	5	4	1	0	170
4	1	5	4	1	0	270
3	2	5	4	1	0	780
2	3	5	4	1	0	1780
4	0	6	4	1	0	70
3	1	6	4	1	0	180
2	2	6	4	1	0	830
3	0	7	4	1	0	10
2	0	8	4	1	0	40
8	1	0	4	2	0	100
7	2	0	4	2	0	145
6	3	0	4	2	0	270
5	4	0	4	2	0	615
4	5	0	4	2	0	465
3	6	0	4	2	0	240
2	7	0	4	2	0	155
1	8	0	4	2	0	40
8	0	1	4	2	0	100
7	1	1	4	2	0	100
6	2	1	4	2	0	200
5	3	1	4	2	0	690
4	4	1	4	2	0	710
3	5	1	4	2	0	690
2	6	1	4	2	0	460
7	0	2	4	2	0	145
6	1	2	4	2	0	200
5	2	2	4	2	0	1090
4	3	2	4	2	0	2030
3	4	2	4	2	0	1720
2	5	2	4	2	0	1085
1	6	2	4	2	0	830
6	0	3	4	2	0	270
5	1	3	4	2	0	690
4	2	3	4	2	0	2030
3	3	3	4	2	0	2410
2	4	3	4	2	0	1980
1	5	3	4	2	0	1780
5	0	4	4	2	0	615
4	1	4	4	2	0	710
3	2	4	4	2	0	1720
2	3	4	4	2	0	1980
4	0	5	4	2	0	465
3	1	5	4	2	0	690
2	2	5	4	2	0	1085
1	3	5	4	2	0	1780
3	0	6	4	2	0	240
2	1	6	4	2	0	460
1	2	6	4	2	0	830
2	0	7	4	2	0	155
1	0	8	4	2	0	40
8	0	0	4	3	0	70
7	1	0	4	3	0	50
6	2	0	4	3	0	95
5	3	0	4	3	0	570
4	4	0	4	3	0	330
3	5	0	4	3	0	180
2	6	0	4	3	0	240
1	7	0	4	3	0	10
7	0	1	4	3	0	50
6	1	1	4	3	0	150
5	2	1	4	3	0	660
4	3	1	4	3	0	1270
3	4	1	4	3	0	1920
2	5	1	4	3	0	690
1	6	1	4	3	0	180
0	7	1	4	3	0	160
6	0	2	4	3	0	95
5	1	2	4	3	0	660
4	2	2	4	3	0	1935
3	3	2	4	3	0	2130
2	4	2	4	3	0	1720
1	5	2	4	3	0	780
5	0	3	4	3	0	570
4	1	3	4	3	0	1270
3	2	3	4	3	0	2130
2	3	3	4	3	0	2410
1	4	3	4	3	0	1300
4	0	4	4	3	0	330
3	1	4	4	3	0	1920
2	2	4	4	3	0	1720
1	3	4	4	3	0	1300
0	4	4	4	3	0	1200
3	0	5	4	3	0	180
2	1	5	4	3	0	690
1	2	5	4	3	0	780
2	0	6	4	3	0	240
1	1	6	4	3	0	180
1	0	7	4	3	0	10
0	1	7	4	3	0	160
7	0	0	4	4	0	20
6	1	0	4	4	0	70
5	2	0	4	4	0	465
4	3	0	4	4	0	330
3	4	0	4	4	0	330
2	5	0	4	4	0	465
1	6	0	4	4	0	70
0	7	0	4	4	0	20
6	0	1	4	4	0	70
5	1	1	4	4	0	430
4	2	1	4	4	0	1195
3	3	1	4	4	0	1270
2	4	1	4	4	0	710
1	5	1	4	4	0	270
0	6	1	4	4	0	105
5	0	2	4	4	0	465
4	1	2	4	4	0	1195
3	2	2	4	4	0	1935
2	3	2	4	4	0	2030
1	4	2	4	4	0	710
0	5	2	4	4	0	120
4	0	3	4	4	0	330
3	1	3	4	4	0	1270
2	2	3	4	4	0	2030
1	3	3	4	4	0	1120
0	4	3	4	4	0	220
3	0	4	4	4	0	330
2	1	4	4	4	0	710
1	2	4	4	4	0	710
0	3	4	4	4	0	220
2	0	5	4	4	0	465
1	1	5	4	4	0	270
0	2	5	4	4	0	120
1	0	6	4	4	0	70
0	1	6	4	4	0	105
0	0	7	4	4	0	20
6	0	0	4	5	0	40
5	1	0	4	5	0	220
4	2	0	4	5	0	465
3	3	0	4	5	0	570
2	4	0	4	5	0	615
1	5	0	4	5	0	170
0	6	0	4	5	0	50
5	0	1	4	5	0	220
4	1	1	4	5	0	430
3	2	1	4	5	0	660
2	3	1	4	5	0	690
1	4	1	4	5	0	280
0	5	1	4	5	0	80
4	0	2	4	5	0	465
3	1	2	4	5	0	660
2	2	2	4	5	0	1090
1	3	2	4	5	0	840
0	4	2	4	5	0	80
3	0	3	4	5	0	570
2	1	3	4	5	0	690
1	2	3	4	5	0	840
0	3	3	4	5	0	220
2	0	4	4	5	0	615
1	1	4	4	5	0	280
0	2	4	4	5	0	80
1	0	5	4	5	0	170
0	1	5	4	5	0	80
0	0	6	4	5	0	50
5	0	0	4	6	0	40
4	1	0	4	6	0	70
3	2	0	4	6	0	95
2	3	0	4	6	0	270
1	4	0	4	6	0	70
0	5	0	4	6	0	40
4	0	1	4	6	0	70
3	1	1	4	6	0	150
2	2	1	4	6	0	200
1	3	1	4	6	0	240
0	4	1	4	6	0	100
3	0	2	4	6	0	95
2	1	2	4	6	0	200
1	2	2	4	6	0	215
0	3	2	4	6	0	30
2	0	3	4	6	0	270
1	1	3	4	6	0	240
0	2	3	4	6	0	30
1	0	4	4	6	0	70
0	1	4	4	6	0	100
0	0	5	4	6	0	40
4	0	0	4	7	0	20
3	1	0	4	7	0	50
2	2	0	4	7	0	145
1	3	0	4	7	0	100
0	4	0	4	7	0	60
3	0	1	4	7	0	50
2	1	1	4	7	0	100
1	2	1	4	7	0	90
0	3	1	4	7	0	20
2	0	2	4	7	0	145
1	1	2	4	7	0	90
0	2	2	4	7	0	60
1	0	3	4	7	0	100
0	1	3	4	7	0	20
0	0	4	4	7	0	60
3	0	0	4	8	0	70
2	1	0	4	8	0	100
1	2	0	4	8	0	100
0	3	0	4	8	0	70
2	0	1	4	8	0	100
1	0	2	4	8	0	100
0	0	3	4	8	0	70
0	0	0	4	11	0	20
8	2	0	4	0	1	100
7	3	0	4	0	1	100
6	4	0	4	0	1	70
5	5	0	4	0	1	170
4	6	0	4	0	1	70
3	7	0	4	0	1	10
2	8	0	4	0	1	40
7	2	1	4	0	1	90
6	3	1	4	0	1	240
5	4	1	4	0	1	280
4	5	1	4	0	1	270
3	6	1	4	0	1	180
8	0	2	4	0	1	100
7	1	2	4	0	1	90
6	2	2	4	0	1	215
5	3	2	4	0	1	840
4	4	2	4	0	1	710
3	5	2	4	0	1	780
2	6	2	4	0	1	830
7	0	3	4	0	1	100
6	1	3	4	0	1	240
5	2	3	4	0	1	840
4	3	3	4	0	1	1120
3	4	3	4	0	1	1300
2	5	3	4	0	1	1780
6	0	4	4	0	1	70
5	1	4	4	0	1	280
4	2	4	4	0	1	710
3	3	4	4	0	1	1300
5	0	5	4	0	1	170
4	1	5	4	0	1	270
3	2	5	4	0	1	780
2	3	5	4	0	1	1780
4	0	6	4	0	1	70
3	1	6	4	0	1	180
2	2	6	4	0	1	830
3	0	7	4	0	1	10
2	0	8	4	0	1	40
7	2	0	4	1	1	230
6	3	0	4	1	1	130
5	4	0	4	1	1	460
4	5	0	4	1	1	430
3	6	0	4	1	1	120
2	7	0	4	1	1	110
7	1	1	4	1	1	120
6	2	1	4	1	1	810
5	3	1	4	1	1	1420
4	4	1	4	1	1	2280
3	5	1	4	1	1	1060
2	6	1	4	1	1	550
1	7	1	4	1	1	780
7	0	2	4	1	1	230
6	1	2	4	1	1	810
5	2	2	4	1	1	2910
4	3	2	4	1	1	3030
3	4	2	4	1	1	4220
2	5	2	4	1	1	2390
6	0	3	4	1	1	130
5	1	3	4	1	1	1420
4	2	3	4	1	1	3030
3	3	3	4	1	1	4600
2	4	3	4	1	1	4320
5	0	4	4	1	1	460
4	1	4	4	1	1	2280
3	2	4	4	1	1	4220
2	3	4	4	1	1	4320
1	4	4	4	1	1	9900
4	0	5	4	1	1	430
3	1	5	4	1	1	1060
2	2	5	4	1	1	2390
3	0	6	4	1	1	120
2	1	6	4	1	1	550
2	0	7	4	1	1	110
1	1	7	4	1	1	780
7	1	0	4	2	1	140
6	2	0	4	2	1	380
5	3	0	4	2	1	900
4	4	0	4	2	1	1195
3	5	0	4	2	1	790
2	6	0	4	2	1	290
1	7	0	4	2	1	110
0	8	0	4	2	1	40
7	0	1	4	2	1	140
6	1	1	4	2	1	770
5	2	1	4	2	1	2790
4	3	1	4	2	1	3880
3	4	1	4	2	1	3280
2	5	1	4	2	1	2340
1	6	1	4	2	1	550
6	0	2	4	2	1	380
5	1	2	4	2	1	2790
4	2	2	4	2	1	6030
3	3	2	4	2	1	10140
2	4	2	4	2	1	5420
1	5	2	4	2	1	2390
0	6	2	4	2	1	830
5	0	3	4	2	1	900
4	1	3	4	2	1	3880
3	2	3	4	2	1	10140
2	3	3	4	2	1	8040
1	4	3	4	2	1	4320
0	5	3	4	2	1	1780
4	0	4	4	2	1	1195
3	1	4	4	2	1	3280
2	2	4	4	2	1	5420
1	3	4	4	2	1	4320
3	0	5	4	2	1	790
2	1	5	4	2	1	2340
1	2	5	4	2	1	2390
0	3	5	4	2	1	1780
2	0	6	4	2	1	290
1	1	6	4	2	1	550
0	2	6	4	2	1	830
1	0	7	4	2	1	110
0	0	8	4	2	1	40
7	0	0	4	3	1	20
6	1	0	4	3	1	220
5	2	0	4	3	1	750
4	3	0	4	3	1	1270
3	4	0	4	3	1	940
2	5	0	4	3	1	790
1	6	0	4	3	1	120
0	7	0	4	3	1	10
6	0	1	4	3	1	220
5	1	1	4	3	1	1340
4	2	1	4	3	1	3880
3	3	1	4	3	1	6320
2	4	1	4	3	1	3280
1	5	1	4	3	1	1060
0	6	1	4	3	1	180
5	0	2	4	3	1	750
4	1	2	4	3	1	3880
3	2	2	4	3	1	9500
2	3	2	4	3	1	10140
1	4	2	4	3	1	4220
0	5	2	4	3	1	780
4	0	3	4	3	1	1270
