equation	e	T1	T2	T3	C1	C2	numerator	denominator
dC2	0	1	2	1	1	2	-24840	1
dC2	0	1	2	1	3	1	70320	1
dC2	0	1	2	1	5	0	-19740	1
dC2	0	1	2	2	0	1	21870	1
dC2	0	1	2	2	2	0	-17820	1
dC2	0	1	3	0	0	3	540	1
dC2	0	1	3	0	2	2	5490	1
dC2	0	1	3	0	4	1	-18610	1
dC2	0	1	3	0	6	0	4850	1
dC2	0	1	3	1	1	1	-3780	1
dC2	0	1	3	1	3	0	6270	1
dC2	0	1	4	0	0	2	-1620	1
dC2	0	1	4	0	2	1	-1110	1
dC2	0	1	4	0	4	0	-860	1
dC2	0	1	4	1	1	0	4140	1
dC2	0	1	5	0	0	1	720	1
dC2	0	1	5	0	2	0	-530	1
dC2	0	2	0	1	0	4	2700	1
dC2	0	2	0	1	2	3	18720	1
dC2	0	2	0	1	4	2	-33570	1
dC2	0	2	0	1	6	1	15400	1
dC2	0	2	0	1	8	0	-2100	1
dC2	0	2	0	2	1	2	-78975	1
dC2	0	2	0	2	3	1	70200	1
dC2	0	2	0	2	5	0	-13905	1
dC2	0	2	0	3	0	1	31590	1
dC2	0	2	0	3	2	0	-12150	1
dC2	0	2	1	0	1	4	-2650	1
dC2	0	2	1	0	3	3	-10080	1
dC2	0	2	1	0	5	2	16680	1
dC2	0	2	1	0	7	1	-6940	1
dC2	0	2	1	0	9	0	880	1
dC2	0	2	1	1	0	3	1260	1
dC2	0	2	1	1	2	2	119970	1
dC2	0	2	1	1	4	1	-104940	1
dC2	0	2	1	1	6	0	20250	1
dC2	0	2	1	2	1	1	-81000	1
dC2	0	2	1	2	3	0	29970	1
dC2	0	2	2	0	1	3	-2220	1
dC2	0	2	2	0	3	2	-47970	1
dC2	0	2	2	0	5	1	36250	1
dC2	0	2	2	0	7	0	-6380	1
dC2	0	2	2	1	0	2	270	1
dC2	0	2	2	1	2	1	104460	1
dC2	0	2	2	1	4	0	-34990	1
dC2	0	2	2	2	1	0	-34425	1
dC2	0	2	3	0	1	2	5490	1
dC2	0	2	3	0	3	1	-33040	1
dC2	0	2	3	0	5	0	10230	1
dC2	0	2	3	1	0	1	-4230	1
dC2	0	2	3	1	2	0	10110	1
dC2	0	2	4	0	1	1	250	1
dC2	0	2	4	0	3	0	-2480	1
dC2	0	2	5	0	1	0	-870	1
dC2	0	3	0	0	0	5	120	1
dC2	0	3	0	0	2	4	900	1
dC2	0	3	0	0	4	3	2760	1
dC2	0	3	0	0	6	2	-3180	1
dC2	0	3	0	0	8	1	1080	1
dC2	0	3	0	0	10	0	-120	1
dC2	0	3	0	1	1	3	3720	1
dC2	0	3	0	1	3	2	-43440	1
dC2	0	3	0	1	5	1	27960	1
dC2	0	3	0	1	7	0	-4520	1
dC2	0	3	0	2	0	2	-12960	1
dC2	0	3	0	2	2	1	52920	1
dC2	0	3	0	2	4	0	-14520	1
dC2	0	3	0	3	1	0	-12960	1
dC2	0	3	1	0	0	4	-1100	1
dC2	0	3	1	0	2	3	-9920	1
dC2	0	3	1	0	4	2	26850	1
dC2	0	3	1	0	6	1	-13800	1
dC2	0	3	1	0	8	0	2000	1
dC2	0	3	1	1	1	2	93780	1
dC2	0	3	1	1	3	1	-117400	1
dC2	0	3	1	1	5	0	27250	1
dC2	0	3	1	2	0	1	-46710	1
dC2	0	3	1	2	2	0	23490	1
dC2	0	3	2	0	0	3	-420	1
dC2	0	3	2	0	2	2	-49560	1
dC2	0	3	2	0	4	1	54250	1
dC2	0	3	2	0	6	0	-11570	1
dC2	0	3	2	1	1	1	56220	1
dC2	0	3	2	1	3	0	-26460	1
dC2	0	3	3	0	0	2	1650	1
dC2	0	3	3	0	2	1	-31980	1
dC2	0	3	3	0	4	0	12590	1
dC2	0	3	3	1	1	0	11040	1
dC2	0	3	4	0	0	1	-250	1
dC2	0	3	4	0	2	0	-2520	1
dC2	0	4	0	0	1	4	550	1
dC2	0	4	0	0	3	3	3080	1
dC2	0	4	0	0	5	2	-4410	1
dC2	0	4	0	0	7	1	1760	1
dC2	0	4	0	0	9	0	-220	1
dC2	0	4	0	1	0	3	2280	1
dC2	0	4	0	1	2	2	-41430	1
dC2	0	4	0	1	4	1	33460	1
dC2	0	4	0	1	6	0	-6260	1
dC2	0	4	0	2	1	1	24030	1
dC2	0	4	0	2	3	0	-8640	1
dC2	0	4	1	0	1	3	-3440	1
dC2	0	4	1	0	3	2	37770	1
dC2	0	4	1	0	5	1	-25540	1
dC2	0	4	1	0	7	0	4320	1
dC2	0	4	1	1	0	2	15660	1
dC2	0	4	1	1	2	1	-84990	1
dC2	0	4	1	1	4	0	26290	1
dC2	0	4	1	2	1	0	19080	1
dC2	0	4	2	0	1	2	-27915	1
dC2	0	4	2	0	3	1	54250	1
dC2	0	4	2	0	5	0	-14450	1
dC2	0	4	2	1	0	1	22230	1
dC2	0	4	2	1	2	0	-17980	1
dC2	0	4	3	0	1	1	-13760	1
dC2	0	4	3	0	3	0	8950	1
dC2	0	4	4	0	1	0	-1730	1
dC2	0	5	0	0	0	4	200	1
dC2	0	5	0	0	2	3	2600	1
dC2	0	5	0	0	4	2	-5700	1
dC2	0	5	0	0	6	1	2800	1
dC2	0	5	0	0	8	0	-400	1
dC2	0	5	0	1	1	2	-24810	1
dC2	0	5	0	1	3	1	28480	1
dC2	0	5	0	1	5	0	-6380	1
dC2	0	5	0	2	0	1	10530	1
dC2	0	5	0	2	2	0	-4980	1
dC2	0	5	1	0	0	3	-1040	1
dC2	0	5	1	0	2	2	30690	1
dC2	0	5	1	0	4	1	-28900	1
dC2	0	5	1	0	6	0	5880	1
dC2	0	5	1	1	1	1	-33880	1
dC2	0	5	1	1	3	0	14690	1
dC2	0	5	2	0	0	2	-4680	1
dC2	0	5	2	0	2	1	36250	1
dC2	0	5	2	0	4	0	-12770	1
dC2	0	5	2	1	1	0	-11700	1
dC2	0	5	3	0	0	1	-3690	1
dC2	0	5	3	0	2	0	5560	1
dC2	0	6	0	0	1	3	1120	1
dC2	0	6	0	0	3	2	-6720	1
dC2	0	6	0	0	5	1	4320	1
dC2	0	6	0	0	7	0	-720	1
dC2	0	6	0	1	0	2	-4200	1
dC2	0	6	0	1	2	1	15680	1
dC2	0	6	0	1	4	0	-4700	1
dC2	0	6	0	2	1	0	-2625	1
dC2	0	6	1	0	1	2	14550	1
dC2	0	6	1	0	3	1	-23140	1
dC2	0	6	1	0	5	0	5880	1
dC2	0	6	1	1	0	1	-10860	1
dC2	0	6	1	1	2	0	7670	1
dC2	0	6	2	0	1	1	12650	1
dC2	0	6	2	0	3	0	-6900	1
dC2	0	6	3	0	1	0	3060	1
dC2	0	7	0	0	0	3	280	1
dC2	0	7	0	0	2	2	-4740	1
dC2	0	7	0	0	4	1	4200	1
dC2	0	7	0	0	6	0	-840	1
dC2	0	7	0	1	1	1	5200	1
dC2	0	7	0	1	3	0	-2200	1
dC2	0	7	1	0	0	2	2280	1
dC2	0	7	1	0	2	1	-12760	1
dC2	0	7	1	0	4	0	4320	1
dC2	0	7	1	1	1	0	3710	1
dC2	0	7	2	0	0	1	3050	1
dC2	0	7	2	0	2	0	-3470	1
dC2	0	8	0	0	1	2	-1995	1
dC2	0	8	0	0	3	1	2940	1
dC2	0	8	0	0	5	0	-735	1
dC2	0	8	0	1	0	1	1430	1
dC2	0	8	0	1	2	0	-980	1
dC2	0	8	1	0	1	1	-3900	1
dC2	0	8	1	0	3	0	2000	1
dC2	0	8	2	0	1	0	-1605	1
dC2	0	9	0	0	0	2	-300	1
dC2	0	9	0	0	2	1	1440	1
dC2	0	9	0	0	4	0	-480	1
dC2	0	9	0	1	1	0	-390	1
dC2	0	9	1	0	0	1	-850	1
dC2	0	9	1	0	2	0	880	1
dC2	0	10	0	0	1	1	400	1
dC2	0	10	0	0	3	0	-200	1
dC2	0	10	1	0	1	0	360	1
dC2	0	11	0	0	0	1	80	1
dC2	0	11	0	0	2	0	-80	1
dC2	0	12	0	0	1	0	-30	1
dC2	1	0	0	0	0	6	630	1
dC2	1	0	0	0	2	5	2970	1
dC2	1	0	0	0	4	4	-1650	1
dC2	1	0	0	0	6	3	220	1
dC2	1	0	0	1	1	4	-25200	1
dC2	1	0	0	1	3	3	2040	1
dC2	1	0	0	1	5	2	2340	1
dC2	1	0	0	1	7	1	-300	1
dC2	1	0	0	2	0	3	48600	1
dC2	1	0	0	2	2	2	24300	1
dC2	1	0	0	2	4	1	-11700	1
dC2	1	0	0	2	6	0	1590	1
dC2	1	0	0	3	1	1	-121500	1
dC2	1	0	0	3	3	0	22680	1
dC2	1	0	0	4	0	0	65610	1
dC2	1	0	1	1	1	3	15840	1
dC2	1	0	1	1	3	2	-1530	1
dC2	1	0	1	1	5	1	-2700	1
dC2	1	0	1	1	7	0	510	1
dC2	1	0	1	2	0	2	-43740	1
dC2	1	0	1	2	2	1	-1620	1
dC2	1	0	1	2	4	0	900	1
dC2	1	0	1	3	1	0	2430	1
dC2	1	0	2	0	0	4	-3600	1
dC2	1	0	2	0	2	3	-2760	1
dC2	1	0	2	0	4	2	4170	1
dC2	1	0	2	0	6	1	-580	1
dC2	1	0	2	0	8	0	-60	1
dC2	1	0	2	1	1	2	22140	1
dC2	1	0	2	1	3	1	-780	1
dC2	1	0	2	1	5	0	-1920	1
dC2	1	0	2	2	0	1	-14580	1
dC2	1	0	2	2	2	0	2430	1
dC2	1	0	3	0	0	3	4320	1
dC2	1	0	3	0	2	2	-1260	1
dC2	1	0	3	0	4	1	-1860	1
dC2	1	0	3	0	6	0	800	1
dC2	1	0	3	1	1	1	-12960	1
dC2	1	0	3	1	3	0	4020	1
dC2	1	0	3	2	0	0	9720	1
dC2	1	0	4	0	0	2	-810	1
dC2	1	0	4	0	2	1	810	1
dC2	1	0	4	0	4	0	-940	1
dC2	1	0	4	1	1	0	180	1
dC2	1	0	5	0	0	1	-720	1
dC2	1	0	5	0	2	0	240	1
dC2	1	0	6	0	0	0	180	1
dC2	1	1	0	1	0	4	1800	1
dC2	1	1	0	1	2	3	7560	1
dC2	1	1	0	1	4	2	-6780	1
dC2	1	1	0	1	6	1	880	1
dC2	1	1	0	1	8	0	120	1
dC2	1	1	0	2	1	2	-70470	1
dC2	1	1	0	2	3	1	14940	1
dC2	1	1	0	2	5	0	3420	1
dC2	1	1	0	3	0	1	38880	1
dC2	1	1	1	0	1	4	9300	1
dC2	1	1	1	0	3	3	-920	1
dC2	1	1	1	0	5	2	-780	1
dC2	1	1	1	0	7	1	100	1
dC2	1	1	1	1	0	3	-25920	1
dC2	1	1	1	1	2	2	-10800	1
dC2	1	1	1	1	4	1	6820	1
dC2	1	1	1	1	6	0	-1500	1
dC2	1	1	1	2	1	1	92340	1
dC2	1	1	1	2	3	0	-23940	1
dC2	1	1	1	3	0	0	-77760	1
dC2	1	1	2	0	1	3	-2960	1
dC2	1	1	2	0	3	2	3270	1
dC2	1	1	2	0	5	1	740	1
dC2	1	1	2	0	7	0	-350	1
dC2	1	1	2	1	0	2	18900	1
dC2	1	1	2	1	2	1	20340	1
dC2	1	1	2	1	4	0	-5340	1
dC2	1	1	2	2	1	0	-6480	1
dC2	1	1	3	0	1	2	-12240	1
dC2	1	1	3	0	3	1	-940	1
dC2	1	1	3	0	5	0	2220	1
dC2	1	1	3	1	0	1	10800	1
dC2	1	1	3	1	2	0	1800	1
dC2	1	1	4	0	1	1	5880	1
dC2	1	1	4	0	3	0	-3620	1
dC2	1	1	4	1	0	0	-5580	1
dC2	1	1	5	0	1	0	20	1
dC2	1	2	0	1	1	3	-4680	1
dC2	1	2	0	1	3	2	2880	1
dC2	1	2	0	1	5	1	-2760	1
dC2	1	2	0	1	7	0	700	1
dC2	1	2	0	2	0	2	-2430	1
dC2	1	2	0	2	2	1	-25110	1
dC2	1	2	0	2	4	0	11070	1
dC2	1	2	0	3	1	0	7290	1
dC2	1	2	1	0	0	4	3200	1
dC2	1	2	1	0	2	3	-400	1
dC2	1	2	1	0	4	2	-780	1
dC2	1	2	1	0	6	1	120	1
dC2	1	2	1	1	1	2	32310	1
dC2	1	2	1	1	3	1	-900	1
dC2	1	2	1	1	5	0	-4170	1
dC2	1	2	1	2	0	1	-32400	1
dC2	1	2	1	2	2	0	-8100	1
dC2	1	2	2	0	0	3	-600	1
dC2	1	2	2	0	2	2	6120	1
dC2	1	2	2	0	4	1	320	1
dC2	1	2	2	0	6	0	-570	1
dC2	1	2	2	1	1	1	-6000	1
dC2	1	2	2	1	3	0	4820	1
dC2	1	2	2	2	0	0	25110	1
dC2	1	2	3	0	0	2	-2880	1
dC2	1	2	3	0	2	1	-8160	1
dC2	1	2	3	0	4	0	4300	1
dC2	1	2	3	1	1	0	4920	1
dC2	1	2	4	0	0	1	-380	1
dC2	1	2	4	0	2	0	-2510	1
dC2	1	2	5	0	0	0	660	1
dC2	1	3	0	0	1	4	-2400	1
dC2	1	3	0	0	3	3	640	1
dC2	1	3	0	1	0	3	6960	1
dC2	1	3	0	1	2	2	1800	1
dC2	1	3	0	1	4	1	-4320	1
dC2	1	3	0	1	6	0	1260	1
dC2	1	3	0	2	1	1	-33480	1
dC2	1	3	0	2	3	0	11580	1
dC2	1	3	0	3	0	0	16200	1
dC2	1	3	1	0	1	3	840	1
dC2	1	3	1	0	3	2	-1740	1
dC2	1	3	1	0	5	1	280	1
dC2	1	3	1	1	0	2	-180	1
dC2	1	3	1	1	2	1	14280	1
dC2	1	3	1	1	4	0	-8060	1
dC2	1	3	1	2	1	0	-7830	1
dC2	1	3	2	0	1	2	5100	1
dC2	1	3	2	0	3	1	480	1
dC2	1	3	2	0	5	0	-930	1
dC2	1	3	2	1	0	1	4920	1
dC2	1	3	2	1	2	0	3840	1
dC2	1	3	3	0	1	1	-6360	1
dC2	1	3	3	0	3	0	3900	1
dC2	1	3	3	1	0	0	-300	1
dC2	1	3	4	0	1	0	-1570	1
dC2	1	4	0	0	0	4	-650	1
dC2	1	4	0	0	2	3	100	1
dC2	1	4	0	0	4	2	60	1
dC2	1	4	0	1	1	2	-6900	1
dC2	1	4	0	1	3	1	-2840	1
dC2	1	4	0	1	5	0	1980	1
dC2	1	4	0	2	0	1	5400	1
dC2	1	4	0	2	2	0	3510	1
dC2	1	4	1	0	0	3	-1040	1
dC2	1	4	1	0	2	2	-1980	1
dC2	1	4	1	0	4	1	420	1
dC2	1	4	1	1	1	1	15060	1
dC2	1	4	1	1	3	0	-8450	1
dC2	1	4	1	2	0	0	-11700	1
dC2	1	4	2	0	0	2	1560	1
dC2	1	4	2	0	2	1	1980	1
dC2	1	4	2	0	4	0	-1270	1
dC2	1	4	2	1	1	0	1480	1
dC2	1	4	3	0	0	1	-560	1
dC2	1	4	3	0	2	0	1900	1
dC2	1	4	4	0	0	0	-680	1
dC2	1	5	0	0	1	3	80	1
dC2	1	5	0	0	3	2	60	1
dC2	1	5	0	1	0	2	-780	1
dC2	1	5	0	1	2	1	-5640	1
dC2	1	5	0	1	4	0	2660	1
dC2	1	5	0	2	1	0	2460	1
dC2	1	5	1	0	1	2	-960	1
dC2	1	5	1	0	3	1	280	1
dC2	1	5	1	1	0	1	-1480	1
dC2	1	5	1	1	2	0	-3820	1
dC2	1	5	2	0	1	1	1180	1
dC2	1	5	2	0	3	0	-850	1
dC2	1	5	2	1	0	0	1800	1
dC2	1	5	3	0	1	0	960	1
dC2	1	6	0	0	0	3	240	1
dC2	1	6	0	0	2	2	60	1
dC2	1	6	0	1	1	1	-3260	1
dC2	1	6	0	1	3	0	1820	1
dC2	1	6	0	2	0	0	1290	1
dC2	1	6	1	0	0	2	-240	1
dC2	1	6	1	0	2	1	180	1
dC2	1	6	1	1	1	0	-1850	1
dC2	1	6	2	0	0	1	200	1
dC2	1	6	2	0	2	0	-350	1
dC2	1	6	3	0	0	0	240	1
dC2	1	7	0	0	1	2	60	1
dC2	1	7	0	1	0	1	-80	1
dC2	1	7	0	1	2	0	700	1
dC2	1	7	1	0	1	1	60	1
dC2	1	7	1	1	0	0	-580	1
dC2	1	7	2	0	1	0	-150	1
dC2	1	8	0	1	1	0	300	1
dC2	1	8	2	0	0	0	-30	1
dC2	1	9	0	1	0	0	60	1
dC2	2	0	0	0	1	5	-7020	1
dC2	2	0	0	0	3	4	-3450	1
dC2	2	0	0	0	5	3	4320	1
dC2	2	0	0	0	7	2	-1080	1
dC2	2	0	0	0	9	1	80	1
dC2	2	0	0	1	0	4	31950	1
dC2	2	0	0	1	2	3	49140	1
dC2	2	0	0	1	4	2	-22500	1
dC2	2	0	0	1	6	1	1050	1
dC2	2	0	0	1	8	0	300	1
dC2	2	0	0	2	1	2	-212625	1
dC2	2	0	0	2	3	1	38160	1
dC2	2	0	0	2	5	0	2115	1
dC2	2	0	0	3	0	1	179820	1
dC2	2	0	0	3	2	0	-7290	1
dC2	2	0	1	1	0	3	-15840	1
dC2	2	0	1	1	2	2	2700	1
dC2	2	0	1	1	4	1	8640	1
dC2	2	0	1	1	6	0	-2580	1
dC2	2	0	1	2	1	1	-16200	1
dC2	2	0	1	2	3	0	-360	1
dC2	2	0	1	3	0	0	12150	1
dC2	2	0	2	0	1	3	15240	1
dC2	2	0	2	0	3	2	-4770	1
dC2	2	0	2	0	5	1	-2970	1
dC2	2	0	2	0	7	0	805	1
dC2	2	0	2	1	0	2	-30240	1
dC2	2	0	2	1	2	1	990	1
dC2	2	0	2	1	4	0	5010	1
dC2	2	0	2	2	1	0	1215	1
dC2	2	0	3	0	1	2	-8280	1
dC2	2	0	3	0	3	1	5700	1
dC2	2	0	3	0	5	0	-1170	1
dC2	2	0	3	1	0	1	12960	1
dC2	2	0	3	1	2	0	360	1
dC2	2	0	4	0	1	1	-180	1
dC2	2	0	4	0	3	0	-230	1
dC2	2	0	4	1	0	0	1170	1
dC2	2	0	5	0	1	0	240	1
dC2	2	1	0	1	1	3	-7560	1
dC2	2	1	0	1	3	2	9210	1
dC2	2	1	0	1	5	1	-3720	1
dC2	2	1	0	1	7	0	500	1
dC2	2	1	0	2	0	2	4860	1
dC2	2	1	0	2	2	1	-28620	1
dC2	2	1	0	2	4	0	3960	1
dC2	2	1	1	0	0	4	-7950	1
dC2	2	1	1	0	2	3	-20700	1
dC2	2	1	1	0	4	2	9660	1
dC2	2	1	1	0	6	1	-590	1
dC2	2	1	1	0	8	0	-100	1
dC2	2	1	1	1	1	2	110700	1
dC2	2	1	1	1	3	1	7700	1
dC2	2	1	1	1	5	0	-9440	1
dC2	2	1	1	2	0	1	-140940	1
dC2	2	1	1	2	2	0	-6750	1
dC2	2	1	2	0	0	3	7520	1
dC2	2	1	2	0	2	2	-960	1
dC2	2	1	2	0	4	1	-6800	1
dC2	2	1	2	0	6	0	1920	1
dC2	2	1	2	1	1	1	-8820	1
dC2	2	1	2	1	3	0	10410	1
dC2	2	1	2	2	0	0	-10530	1
dC2	2	1	3	0	0	2	2520	1
dC2	2	1	3	0	2	1	13710	1
dC2	2	1	3	0	4	0	-6290	1
dC2	2	1	3	1	1	0	-4140	1
dC2	2	1	4	0	0	1	-1920	1
dC2	2	1	4	0	2	0	-540	1
dC2	2	1	5	0	0	0	-170	1
dC2	2	2	0	1	0	3	4680	1
dC2	2	2	0	1	4	1	-2700	1
dC2	2	2	0	1	6	0	720	1
dC2	2	2	0	2	1	1	-810	1
dC2	2	2	0	2	3	0	-4725	1
dC2	2	2	0	3	0	0	-12150	1
dC2	2	2	1	0	1	3	-12520	1
dC2	2	2	1	0	3	2	5880	1
dC2	2	2	1	0	5	1	980	1
dC2	2	2	1	0	7	0	-390	1
dC2	2	2	1	1	0	2	17910	1
dC2	2	2	1	1	2	1	31140	1
dC2	2	2	1	1	4	0	-10230	1
dC2	2	2	1	2	1	0	-810	1
dC2	2	2	2	0	1	2	-8505	1
dC2	2	2	2	0	3	1	-10100	1
dC2	2	2	2	0	5	0	3845	1
dC2	2	2	2	1	0	1	15360	1
dC2	2	2	2	1	2	0	12480	1
dC2	2	2	3	0	1	1	10440	1
dC2	2	2	3	0	3	0	-6580	1
dC2	2	2	3	1	0	0	-960	1
dC2	2	2	4	0	1	0	1855	1
dC2	2	3	0	0	0	4	1500	1
dC2	2	3	0	0	2	3	5040	1
dC2	2	3	0	0	4	2	-2520	1
dC2	2	3	0	0	6	1	280	1
dC2	2	3	0	1	1	2	-20610	1
dC2	2	3	0	1	3	1	-4080	1
dC2	2	3	0	1	5	0	2460	1
dC2	2	3	0	2	0	1	27000	1
dC2	2	3	0	2	2	0	-720	1
dC2	2	3	1	0	0	3	-4280	1
dC2	2	3	1	0	2	2	3180	1
dC2	2	3	1	0	4	1	1820	1
dC2	2	3	1	0	6	0	-660	1
dC2	2	3	1	1	1	1	12840	1
dC2	2	3	1	1	3	0	-4100	1
dC2	2	3	1	2	0	0	15390	1
dC2	2	3	2	0	0	2	-3210	1
dC2	2	3	2	0	2	1	-15360	1
dC2	2	3	2	0	4	0	6390	1
dC2	2	3	2	1	1	0	5190	1
dC2	2	3	3	0	0	1	1800	1
dC2	2	3	3	0	2	0	-3060	1
dC2	2	3	4	0	0	0	1200	1
dC2	2	4	0	0	1	3	2920	1
dC2	2	4	0	0	3	2	-2010	1
dC2	2	4	0	0	5	1	280	1
dC2	2	4	0	1	0	2	-3900	1
dC2	2	4	0	1	2	1	-6630	1
dC2	2	4	0	1	4	0	2000	1
dC2	2	4	0	2	1	0	-405	1
dC2	2	4	1	0	1	2	5640	1
dC2	2	4	1	0	3	1	2220	1
dC2	2	4	1	0	5	0	-1120	1
dC2	2	4	1	1	0	1	-3360	1
dC2	2	4	1	1	2	0	-5580	1
dC2	2	4	2	0	1	1	-8490	1
dC2	2	4	2	0	3	0	4785	1
dC2	2	4	2	1	0	0	-2770	1
dC2	2	4	3	0	1	0	-2690	1
dC2	2	5	0	0	0	3	640	1
dC2	2	5	0	0	2	2	-1020	1
dC2	2	5	0	0	4	1	200	1
dC2	2	5	0	1	1	1	-2640	1
dC2	2	5	0	1	3	0	420	1
dC2	2	5	0	2	0	0	-3090	1
dC2	2	5	1	0	0	2	1980	1
dC2	2	5	1	0	2	1	2970	1
dC2	2	5	1	0	4	0	-1360	1
dC2	2	5	1	1	1	0	-1630	1
dC2	2	5	2	0	0	1	-1320	1
dC2	2	5	2	0	2	0	2160	1
dC2	2	5	3	0	0	0	-910	1
dC2	2	6	0	0	1	2	-990	1
dC2	2	6	0	0	3	1	240	1
dC2	2	6	0	1	0	1	-280	1
dC2	2	6	0	1	2	0	670	1
dC2	2	6	1	0	1	1	1640	1
dC2	2	6	1	0	3	0	-860	1
dC2	2	6	1	1	0	0	1340	1
dC2	2	6	2	0	1	0	1125	1
dC2	2	7	0	0	0	2	-360	1
dC2	2	7	0	0	2	1	120	1
dC2	2	7	0	1	1	0	160	1
dC2	2	7	1	0	0	1	280	1
dC2	2	7	1	0	2	0	-370	1
dC2	2	7	2	0	0	0	270	1
dC2	2	8	0	1	0	0	-150	1
dC2	2	8	1	0	1	0	-150	1
dC2	2	9	1	0	0	0	-30	1
dC2	3	0	0	0	0	5	6300	1
dC2	3	0	0	0	2	4	14850	1
dC2	3	0	0	0	4	3	-4680	1
dC2	3	0	0	0	6	2	-2250	1
dC2	3	0	0	0	8	1	1080	1
dC2	3	0	0	0	10	0	-120	1
dC2	3	0	0	1	1	3	-117840	1
dC2	3	0	0	1	3	2	13590	1
dC2	3	0	0	1	5	1	10800	1
dC2	3	0	0	1	7	0	-1890	1
dC2	3	0	0	2	0	2	158760	1
dC2	3	0	0	2	2	1	37350	1
dC2	3	0	0	2	4	0	-16440	1
dC2	3	0	0	3	1	0	-50220	1
dC2	3	0	1	1	1	2	-9630	1
dC2	3	0	1	1	3	1	4260	1
dC2	3	0	1	1	5	0	300	1
dC2	3	0	1	2	0	1	33480	1
dC2	3	0	1	2	2	0	-6840	1
dC2	3	0	2	0	0	3	-8960	1
dC2	3	0	2	0	2	2	-3690	1
dC2	3	0	2	0	4	1	6940	1
dC2	3	0	2	0	6	0	-1270	1
dC2	3	0	2	1	1	1	-9420	1
dC2	3	0	2	1	3	0	1660	1
dC2	3	0	2	2	0	0	4860	1
dC2	3	0	3	0	0	2	1920	1
dC2	3	0	3	0	2	1	4800	1
dC2	3	0	3	0	4	0	-1840	1
dC2	3	0	3	1	1	0	-6510	1
dC2	3	0	4	0	0	1	420	1
dC2	3	0	4	0	2	0	820	1
dC2	3	0	5	0	0	0	320	1
dC2	3	1	0	1	0	3	-240	1
dC2	3	1	0	1	2	2	-4020	1
dC2	3	1	0	1	4	1	4460	1
dC2	3	1	0	1	6	0	-1060	1
dC2	3	1	0	2	1	1	11700	1
dC2	3	1	0	2	3	0	-6630	1
dC2	3	1	0	3	0	0	-12960	1
dC2	3	1	1	0	1	3	33760	1
dC2	3	1	1	0	3	2	6570	1
dC2	3	1	1	0	5	1	-10080	1
dC2	3	1	1	0	7	0	1710	1
dC2	3	1	1	1	0	2	-81360	1
dC2	3	1	1	1	2	1	-46120	1
dC2	3	1	1	1	4	0	18340	1
dC2	3	1	1	2	1	0	60300	1
dC2	3	1	2	0	1	2	-7890	1
dC2	3	1	2	0	3	1	14220	1
dC2	3	1	2	0	5	0	-3500	1
dC2	3	1	2	1	0	1	-17160	1
dC2	3	1	2	1	2	0	600	1
dC2	3	1	3	0	1	1	260	1
dC2	3	1	3	0	3	0	-340	1
dC2	3	1	3	1	0	0	-6960	1
dC2	3	1	4	0	1	0	3910	1
dC2	3	2	0	1	1	2	2070	1
dC2	3	2	0	1	3	1	1880	1
dC2	3	2	0	1	5	0	-1110	1
dC2	3	2	0	2	0	1	-7560	1
dC2	3	2	0	2	2	0	2700	1
dC2	3	2	1	0	0	3	7680	1
dC2	3	2	1	0	2	2	7620	1
dC2	3	2	1	0	4	1	-10360	1
dC2	3	2	1	0	6	0	2100	1
dC2	3	2	1	1	1	1	-7560	1
dC2	3	2	1	1	3	0	7170	1
dC2	3	2	1	2	0	0	12960	1
dC2	3	2	2	0	0	2	6660	1
dC2	3	2	2	0	2	1	20470	1
dC2	3	2	2	0	4	0	-7080	1
dC2	3	2	2	1	1	0	-22270	1
dC2	3	2	3	0	0	1	-3280	1
dC2	3	2	3	0	2	0	3000	1
dC2	3	2	4	0	0	0	2200	1
dC2	3	3	0	0	1	3	-6720	1
dC2	3	3	0	0	3	2	-3180	1
dC2	3	3	0	0	5	1	3240	1
dC2	3	3	0	0	7	0	-540	1
dC2	3	3	0	1	0	2	14340	1
dC2	3	3	0	1	2	1	14100	1
dC2	3	3	0	1	4	0	-5260	1
dC2	3	3	0	2	1	0	-11640	1
dC2	3	3	1	0	1	2	7710	1
dC2	3	3	1	0	3	1	-13000	1
dC2	3	3	1	0	5	0	3270	1
dC2	3	3	1	1	0	1	6440	1
dC2	3	3	1	1	2	0	220	1
dC2	3	3	2	0	1	1	7300	1
dC2	3	3	2	0	3	0	-3980	1
dC2	3	3	2	1	0	0	540	1
dC2	3	3	3	0	1	0	2090	1
dC2	3	4	0	0	0	3	-1600	1
dC2	3	4	0	0	2	2	-2010	1
dC2	3	4	0	0	4	1	2620	1
dC2	3	4	0	0	6	0	-540	1
dC2	3	4	0	1	1	1	2200	1
dC2	3	4	0	1	3	0	-1910	1
dC2	3	4	0	2	0	0	-3240	1
dC2	3	4	1	0	0	2	-1320	1
dC2	3	4	1	0	2	1	-15600	1
dC2	3	4	1	0	4	0	5340	1
dC2	3	4	1	1	1	0	11170	1
dC2	3	4	2	0	0	1	4480	1
dC2	3	4	2	0	2	0	-4400	1
dC2	3	4	3	0	0	0	-2240	1
dC2	3	5	0	0	1	2	-1680	1
dC2	3	5	0	0	3	1	2720	1
dC2	3	5	0	0	5	0	-680	1
dC2	3	5	0	1	0	1	-560	1
dC2	3	5	0	1	2	0	-140	1
dC2	3	5	1	0	1	1	-4960	1
